Case ID,Closeness Centrality,Eigenvector Centrality,Betweenness Centrality
121377,0,0,0
121378,0.178557619,0.000207695,2.91E-08
121379,0.144566795,1.44E-06,0
121380,0.16708784,1.03E-05,0
121381,0.144566795,1.44E-06,0
121384,0,0,0
121386,0,0,0
121388,0,0,0
121389,0,0,0
121390,0,0,0
121392,0,0,0
121393,0.174227367,0.000208259,0
2218550,0,0,0
121472,3.01E-05,4.79E-48,0
121478,3.01E-05,4.79E-48,0
121493,3.01E-05,4.79E-48,0
1694361,0.186024263,3.58E-05,6.00E-06
121548,3.01E-05,4.79E-48,0
121577,3.01E-05,4.79E-48,0
121578,3.01E-05,4.79E-48,0
121579,0,0,0
121580,3.01E-05,4.79E-48,0
121581,0,0,0
121582,3.01E-05,4.79E-48,0
121583,3.01E-05,4.79E-48,0
121585,0,0,0
1694451,0.159122531,1.05E-06,0
121588,0,0,0
121589,0,0,0
121590,0,0,0
121591,3.01E-05,4.79E-48,0
121592,3.01E-05,4.79E-48,0
121593,0,0,0
121595,0,0,0
121597,0.159710244,3.17E-06,0
121667,3.01E-05,4.79E-48,0
100074,0.208193712,0.000478389,3.06E-05
121771,3.01E-05,4.79E-48,0
121772,3.01E-05,4.79E-48,0
121773,3.01E-05,4.79E-48,0
121776,3.01E-05,4.79E-48,0
121777,3.01E-05,4.79E-48,0
121780,3.01E-05,4.79E-48,0
121781,3.01E-05,4.79E-48,0
121783,3.01E-05,4.79E-48,0
121785,3.01E-05,4.79E-48,0
121786,3.01E-05,4.79E-48,0
121787,3.01E-05,4.79E-48,0
1694652,0.169807953,4.52E-06,1.24E-06
121789,3.01E-05,4.79E-48,0
121791,3.01E-05,4.79E-48,0
121792,3.01E-05,4.79E-48,0
121793,0,0,0
121794,0,0,0
121795,0,0,0
121796,0,0,0
121797,0,0,0
121798,0,0,0
121799,0,0,0
121800,0,0,0
121801,0,0,0
121802,0,0,0
121803,0,0,0
121804,3.01E-05,4.79E-48,0
121806,0,0,0
121808,0,0,0
121810,0,0,0
121812,0,0,0
121816,0,0,0
1694681,0.172585536,2.36E-06,1.93E-05
121818,0,0,0
121820,0,0,0
2481209,0.178359918,9.14E-06,4.65E-05
121931,3.01E-05,4.79E-48,0
2481231,0.183225942,2.28E-05,2.19E-05
121944,3.01E-05,4.79E-48,0
1694809,0.173929298,5.64E-06,1.44E-06
2219105,0.163878549,3.87E-06,0
121962,3.01E-05,4.79E-48,0
2481260,0.191658717,0.000117849,2.26E-06
2481285,0.183281729,8.61E-05,4.67E-05
122038,3.01E-05,4.79E-48,0
122046,3.01E-05,4.79E-48,0
122049,3.01E-05,4.79E-48,0
122050,3.01E-05,4.79E-48,0
122051,3.01E-05,4.79E-48,0
122052,3.01E-05,4.79E-48,0
122053,3.01E-05,4.79E-48,0
122054,3.01E-05,4.79E-48,0
122055,3.01E-05,4.79E-48,0
122056,3.01E-05,4.79E-48,0
122057,3.01E-05,4.79E-48,0
122058,3.01E-05,4.79E-48,0
122060,0,0,0
122062,0,0,0
122063,9.02E-05,7.64E-42,5.43E-09
122065,3.01E-05,4.79E-48,0
122066,3.01E-05,4.79E-48,0
122067,3.01E-05,4.79E-48,0
122068,3.01E-05,4.79E-48,0
122071,3.01E-05,4.79E-48,0
2481368,0.209379034,0.000487269,1.33E-05
122075,3.01E-05,4.79E-48,0
122076,3.01E-05,4.79E-48,0
122077,3.01E-05,4.79E-48,0
122078,3.01E-05,4.79E-48,0
122080,0.164633407,4.51E-05,0
122082,3.01E-05,4.79E-48,0
122083,3.01E-05,4.79E-48,0
122084,3.01E-05,4.79E-48,0
122088,3.01E-05,4.79E-48,0
122091,3.01E-05,4.79E-48,0
122092,3.01E-05,4.79E-48,0
107730,0.233015438,0.016522201,0.000435605
122095,3.01E-05,4.79E-48,0
122096,3.01E-05,4.79E-48,0
122097,3.01E-05,4.79E-48,0
122098,3.01E-05,4.79E-48,0
122099,3.01E-05,4.79E-48,0
122100,3.01E-05,4.79E-48,0
122101,3.01E-05,4.79E-48,0
122102,3.01E-05,4.79E-48,0
122103,3.01E-05,4.79E-48,0
122104,3.01E-05,4.79E-48,0
122105,3.01E-05,4.79E-48,0
122106,3.01E-05,4.79E-48,0
122107,3.01E-05,4.79E-48,0
122108,3.01E-05,4.79E-48,0
122109,3.01E-05,4.79E-48,0
122110,3.01E-05,4.79E-48,0
122111,3.01E-05,4.79E-48,0
122112,3.01E-05,4.79E-48,0
122113,3.01E-05,4.79E-48,0
122114,3.01E-05,4.79E-48,0
122116,3.01E-05,4.79E-48,0
122118,3.01E-05,4.79E-48,0
122120,3.01E-05,4.79E-48,0
122122,3.01E-05,4.79E-48,0
122123,3.01E-05,4.79E-48,0
122124,3.01E-05,4.79E-48,0
122125,3.01E-05,4.79E-48,0
122126,3.01E-05,4.79E-48,0
122128,3.01E-05,4.79E-48,0
122129,3.01E-05,4.79E-48,0
122130,3.01E-05,4.79E-48,0
122131,3.01E-05,4.79E-48,0
122132,3.01E-05,4.79E-48,0
122134,3.01E-05,4.79E-48,0
122135,3.01E-05,4.79E-48,0
122139,0.162460916,2.74E-06,0
122141,0,0,0
122142,0,0,0
122143,3.01E-05,4.79E-48,0
122144,3.01E-05,4.79E-48,0
122146,0,0,0
122147,0,0,0
122149,0,0,0
122150,0,0,0
122151,0,0,0
122152,3.01E-05,4.79E-48,0
122155,3.01E-05,4.79E-48,0
122157,3.01E-05,4.79E-48,0
122159,3.01E-05,4.79E-48,0
122162,3.01E-05,4.79E-48,0
122164,3.01E-05,4.79E-48,0
122166,3.01E-05,4.79E-48,0
122167,3.01E-05,4.79E-48,0
122168,3.01E-05,4.79E-48,0
122173,3.01E-05,4.79E-48,0
122175,3.01E-05,4.79E-48,0
122177,3.01E-05,4.79E-48,0
122181,3.01E-05,4.79E-48,0
122182,3.01E-05,4.79E-48,0
122184,3.01E-05,4.79E-48,0
1957201,0.170776509,7.88E-06,0
122195,3.01E-05,4.79E-48,0
122197,0.173983537,0.000139135,0
2743639,0.190360417,0.000333258,2.07E-07
122200,0,0,0
122201,0,0,0
122202,0,0,0
122209,3.01E-05,4.79E-48,0
122210,3.01E-05,4.79E-48,0
122211,3.01E-05,4.79E-48,0
122215,3.01E-05,4.79E-48,0
122216,3.01E-05,4.79E-48,0
122218,3.01E-05,4.79E-48,0
122220,3.01E-05,4.79E-48,0
122221,0,0,0
122226,0,0,0
1396627,0.202829093,0.000226201,5.24E-05
1695095,0,0,0
122232,0,0,0
122234,0,0,0
122236,0,0,0
122237,0,0,0
122238,0,0,0
122239,0,0,0
122241,0.194779072,0.000639607,1.11E-05
122242,0.19665285,0.000260905,7.08E-06
122243,0.202620684,0.001422007,1.86E-05
122244,0.208237303,0.000338635,0.000123989
122245,0.192700112,0.000184557,1.13E-06
122246,0.214793602,0.002192536,8.21E-05
122247,0.150186855,7.69E-07,0
122248,0.197249754,0.000237906,5.23E-05
122249,0.19836157,0.000539241,1.06E-06
122250,0,0,0
122251,0.206913122,0.002274642,2.16E-05
122252,0.220412787,0.002331467,4.18E-05
122253,0.217173423,0.000762851,6.68E-05
122254,0.233422038,0.00611966,0.000550396
122255,0.201191418,0.000567256,5.78E-06
122256,0.219655071,0.001275714,9.69E-05
122257,0.204475369,0.000361575,1.77E-05
122258,0.217802042,0.003456872,0.000200401
122259,0.208425143,0.000787646,5.63E-05
122260,0.209561261,0.000856727,3.66E-05
122261,0.18939112,5.08E-05,5.65E-06
122262,0.194830501,0.000141205,4.91E-06
122263,0.203005498,0.000278295,6.19E-05
122264,0.199336489,0.000173816,8.81E-05
122265,0.212323381,0.001771691,0.00025788
122266,0.168380501,4.32E-05,0
122267,0,0,0
122268,0,0,0
122269,0,0,0
122270,0,0,0
122271,0.177012826,0.000265216,0
122272,0,0,0
122273,0.160767616,1.40E-05,0
122274,0.154719502,2.47E-06,0
122275,0.175023218,4.02E-05,0
122276,0.177012826,0.000265216,0
122277,0.171303419,0.000111228,0
122278,0.171303419,0.000111228,0
122279,0.154719502,2.47E-06,0
122280,0,0,0
122283,0.144566795,1.44E-06,0
122284,0.144566795,1.44E-06,0
122285,3.01E-05,4.79E-48,0
122286,0,0,0
122290,0,0,0
122291,0.159642253,1.37E-05,0
122292,0,0,0
122293,0,0,0
122294,0,0,0
122296,0.180547606,4.87E-05,0
122297,0.180547606,4.87E-05,0
122298,0,0,0
122299,0.180547606,4.87E-05,0
122300,0.180547606,4.87E-05,0
122301,0,0,0
122302,0.180547606,4.87E-05,0
122303,0,0,0
122304,0.164633407,4.51E-05,0
122306,0,0,0
122307,0,0,0
122308,0,0,0
122309,0,0,0
122310,0,0,0
122312,0,0,0
122318,0,0,0
122320,0,0,0
122321,0,0,0
122323,0,0,0
122324,0,0,0
122325,0,0,0
122326,0,0,0
122331,0,0,0
122334,0,0,0
122335,0,0,0
122337,0,0,0
2219671,0,0,0
122675,0.165414388,3.49E-05,0
103689,0.161753251,3.20E-06,6.75E-06
86017,0.152445898,3.46E-07,3.17E-07
2351149,0.182723921,4.56E-05,0
2220154,0,0,0
2351246,0,0,0
1695921,3.01E-05,4.79E-48,0
86364,0.166019462,2.43E-06,0
86072,0.18350669,1.75E-05,7.06E-05
86089,0,0,0
86100,0.188979614,3.33E-05,0.000129069
1434110,0.190959524,8.60E-05,5.74E-06
3007018,0.199731587,0.00128284,9.40E-07
86113,0.226805143,0.001204148,0.000781228
2351745,0.113785595,1.16E-10,0
1958548,0,0,0
2351778,0.16912747,1.51E-05,1.24E-05
2220732,0.177455001,2.44E-05,0
2351808,0.17956965,3.10E-05,3.43E-05
1434315,0.197413176,5.17E-05,0.000165226
1434357,0.180554731,3.25E-05,3.61E-07
86149,0.186386528,0.000390661,1.04E-06
1303430,3.01E-05,4.79E-48,0
1303451,0,0,0
1303460,3.01E-05,4.79E-48,0
1303466,0,0,0
1303472,0,0,0
1303477,0,0,0
1303496,3.01E-05,4.79E-48,0
1303501,0,0,0
1303508,0,0,0
1303513,0,0,0
1303519,0,0,0
1303525,0,0,0
1303532,0,0,0
1303537,0,0,0
86190,0.163371754,2.89E-06,4.99E-05
86191,0.136490163,4.35E-08,0
1303592,0,0,0
1303599,0,0,0
1303605,0,0,0
1303625,0,0,0
2483314,0,0,0
1303682,0,0,0
1303689,0,0,0
1303693,0,0,0
1303706,0,0,0
1303711,0,0,0
1303716,0,0,0
1303722,0,0,0
217287,0.224894158,0.004602184,5.95E-05
1303728,0,0,0
217288,0.198979293,0.000370599,7.06E-06
124140,3.01E-05,4.79E-48,0
124141,3.01E-05,4.79E-48,0
124142,3.01E-05,4.79E-48,0
124143,3.01E-05,4.79E-48,0
124145,3.01E-05,4.79E-48,0
124146,3.01E-05,4.79E-48,0
124147,3.01E-05,4.79E-48,0
124148,3.01E-05,4.79E-48,0
124149,3.01E-05,4.79E-48,0
124150,3.01E-05,4.79E-48,0
124154,3.01E-05,4.79E-48,0
124155,3.01E-05,4.79E-48,0
124156,3.01E-05,4.79E-48,0
124162,0,0,0
124164,5.41E-05,2.55E-42,0
124165,0,0,0
124166,0,0,0
87061,0.176692874,1.83E-05,8.28E-05
2483562,0.195848041,0.00021715,2.48E-06
1434992,0.208343514,0.004352019,8.56E-06
2483571,0,0,0
2483661,0.226351793,0.001036255,0.000122118
124455,3.01E-05,4.79E-48,0
124456,3.01E-05,4.79E-48,0
124457,0,0,0
124458,0,0,0
124459,3.01E-05,4.79E-48,0
124460,3.01E-05,4.79E-48,0
124461,0,0,0
124463,3.01E-05,4.79E-48,0
124464,0,0,0
124465,0.192293513,0.001170492,3.12E-08
124469,0,0,0
124471,0,0,0
779833,0.206222927,0.000528977,3.55E-06
124477,0,0,0
1435307,0.178730618,5.43E-05,0
86309,0.158186102,6.78E-07,5.05E-06
86315,0,0,0
86316,0.206894407,0.000632127,3.33E-05
1304342,0,0,0
1304346,0,0,0
1304349,3.01E-05,4.79E-48,0
1435431,0.191477428,0.000140083,3.61E-05
124715,0.197176643,0.000983802,5.57E-05
124717,0.193936867,0.001953954,2.69E-08
124718,3.01E-05,4.79E-48,0
124721,3.01E-05,4.79E-48,0
124724,0,0,0
124726,0,0,0
124727,0.144566795,1.44E-06,0
124728,0,0,0
124734,0,0,0
124735,0,0,0
124738,0,0,0
124741,0,0,0
124742,0,0,0
124743,0,0,0
124745,0,0,0
124746,0,0,0
124748,0,0,0
124752,0,0,0
124753,0,0,0
1435508,0.190981845,0.000198968,1.16E-06
1435689,0.176433933,1.54E-05,0
124970,0.154719502,2.47E-06,0
124971,0,0,0
124972,0,0,0
124975,0,0,0
124977,0,0,0
1959986,4.01E-05,1.96E-44,0
125000,0,0,0
125003,0,0,0
86371,0.19780752,0.000274594,6.96E-05
125103,5.41E-05,2.55E-42,0
125106,0,0,0
125107,0,0,0
125111,0,0,0
125115,0,0,0
125117,0,0,0
125121,0,0,0
125122,0,0,0
125134,0,0,0
125297,0,0,0
125299,0.174870685,5.94E-05,0
125301,0.144566795,1.44E-06,0
125302,0.144566795,1.44E-06,0
125305,0,0,0
125307,0,0,0
125309,0,0,0
125313,0,0,0
125316,0.168804217,1.36E-05,0
125318,0,0,0
125320,0,0,0
125326,0,0,0
1156859,0.210719538,0.000279702,0.000459048
86440,0.177981058,2.47E-05,1.47E-05
86441,0.191023311,7.29E-05,1.27E-06
217514,0.191074372,0.000144751,1.81E-06
86443,0.188543471,6.88E-05,3.98E-05
1960524,0.172757588,1.47E-05,6.66E-06
130147,0.205214633,0.001807958,5.01E-06
1960562,0.204590584,0.000285304,1.08E-05
1436323,0.159194512,2.15E-06,0
125640,0,0,0
125641,0,0,0
125643,0,0,0
125644,0,0,0
125649,0,0,0
125650,0,0,0
125651,0,0,0
125652,0,0,0
125653,0,0,0
125654,0,0,0
125655,0,0,0
125656,0,0,0
125657,0,0,0
125658,3.01E-05,4.79E-48,0
125659,0,0,0
125660,0,0,0
125661,0,0,0
125662,0,0,0
125663,0,0,0
125664,0,0,0
125665,0,0,0
125666,0,0,0
125667,0,0,0
125668,0,0,0
125669,0,0,0
125670,0,0,0
125671,0,0,0
125672,0,0,0
125673,0,0,0
125674,0,0,0
125675,0,0,0
125676,0,0,0
125708,0,0,0
1960785,0.180051631,3.04E-05,2.68E-06
125839,0.188828294,0.001055671,0
125866,0,0,0
125869,0,0,0
125871,0,0,0
125872,0,0,0
125875,0,0,0
125876,0,0,0
125877,0,0,0
125885,0,0,0
1436643,0.20348767,0.000232501,3.88E-05
217604,0.188856355,0.000154719,5.84E-06
2223136,0,0,0
2485322,0.169663112,5.82E-06,3.68E-05
126037,0,0,0
126039,0,0,0
126040,0,0,0
126049,0,0,0
126050,0,0,0
126051,0,0,0
126052,0,0,0
126053,0,0,0
126054,0,0,0
126055,0,0,0
126056,0,0,0
126057,0.144566795,1.44E-06,0
126058,0,0,0
126059,0,0,0
126060,0,0,0
126061,0.144566795,1.44E-06,0
126062,0.144566795,1.44E-06,0
126065,0,0,0
126066,0,0,0
126069,0,0,0
126071,0,0,0
126072,0,0,0
126073,0,0,0
126074,0,0,0
126089,0.144566795,1.44E-06,0
872994,0.202547124,0.001069367,5.43E-06
86563,0.186620703,3.11E-05,4.62E-05
2485586,0.155927086,5.42E-07,2.66E-06
86602,0,0,0
126415,3.01E-05,4.79E-48,0
126463,3.01E-05,4.79E-48,0
86630,0.171466497,6.62E-06,3.16E-06
217703,0.215039948,0.006436383,2.88E-05
2620694,0,0,0
2620696,0.17871107,2.40E-05,2.14E-05
126689,3.01E-05,4.79E-48,0
126694,3.01E-05,4.79E-48,0
126763,0,0,0
126764,0,0,0
126767,0,0,0
126768,0,0,0
126769,0.189237574,0.000318248,7.71E-06
126770,0,0,0
1157097,0,0,0
1288178,0.185642307,1.38E-05,0.000129843
126907,0,0,0
126913,0,0,0
126916,0,0,0
126921,0,0,0
126924,0,0,0
1157132,0.203424334,0.002066963,5.85E-07
2224213,0.162611053,2.60E-06,0
127064,0,0,0
127070,0.144566795,1.44E-06,0
127072,0.160418106,5.09E-06,0
127073,0,0,0
127074,3.01E-05,4.79E-48,0
127075,3.01E-05,4.79E-48,0
127076,3.01E-05,4.79E-48,0
127077,3.01E-05,4.79E-48,0
127078,0,0,0
127079,0,0,0
127081,0,0,0
127083,0,0,0
127087,0,0,0
127088,0,0,0
127091,0,0,0
127102,0,0,0
127104,0,0,0
127105,0,0,0
1306761,3.01E-05,4.79E-48,0
2620819,0,0,0
2620820,0,0,0
2620821,0,0,0
2620822,0,0,0
2620825,0,0,0
2620826,0,0,0
1157199,3.01E-05,4.79E-48,0
127589,3.01E-05,4.79E-48,0
2467943,0,0,0
2224796,0,0,0
127679,0,0,0
127686,0.186707528,7.66E-05,0
127688,0,0,0
127689,0.172461922,8.40E-06,0
127690,0,0,0
127691,0.202418076,0.002015687,2.88E-06
127693,0,0,0
127695,0,0,0
127697,0,0,0
127698,0,0,0
127700,0,0,0
127885,0.220075616,0.002112231,5.80E-05
127886,0.207892862,0.00764383,7.21E-07
127887,0.219999418,0.001441618,1.30E-05
127888,0.23004867,0.008121357,1.65E-05
127889,0.184936894,0.000246999,6.38E-07
127890,0.200322794,0.000209597,6.37E-06
127891,0.227810294,0.014154013,8.94E-05
127892,0.189992022,0.00033349,0
127893,0.219923273,0.002280707,1.51E-05
127894,0.200931629,0.001767434,1.46E-07
127895,0.187511042,0.000300602,1.07E-06
127896,0.204977414,0.003880462,1.50E-06
127897,0.221799824,0.00447357,5.88E-05
127898,0.203209284,0.002067878,1.31E-05
127899,0.21366405,0.002668947,1.99E-05
127900,0.219440139,0.001136003,6.18E-05
127901,0.205924034,0.000247663,4.65E-05
127902,0.212071419,0.004679678,4.07E-06
127903,0.211362065,0.001051229,4.40E-05
127904,0.221565652,0.003319708,3.40E-05
127905,0.234925126,0.005804622,0.000384339
127906,0.197792127,0.000210889,6.04E-05
127907,0.187789668,0.000150144,9.13E-08
127908,0.227642529,0.020661046,5.21E-05
127909,0.200075741,0.000240959,3.81E-06
127910,0.213247748,0.001798141,0.000107049
127911,0.190530073,0.000222044,3.75E-06
127912,0.227570058,0.002975633,2.04E-05
127913,0.216893372,0.000730418,0.000123821
127914,0.216263846,0.001312628,2.73E-05
127915,0.196079714,0.000890387,1.47E-06
127916,0.237466359,0.00704063,0.000149453
127917,0.220198489,0.001208337,6.58E-05
127918,0.208876202,0.008397061,9.18E-07
127919,0.205553943,0.004211302,1.96E-06
127920,0.188801798,0.000363481,1.64E-06
127921,0.221209971,0.002252179,6.61E-05
127922,0.189106161,5.35E-05,9.90E-07
127923,0.219999418,0.001441618,1.30E-05
127924,0.189992022,0.00033349,0
127925,0.165600002,3.68E-06,0
127926,0.23109685,0.009147115,3.40E-05
127927,0.228148845,0.014744305,0.000103436
127928,0.221883731,0.002538262,2.05E-05
127929,0.201807334,0.000229179,6.77E-05
127930,0.184936894,0.000246999,6.38E-07
127931,0,0,0
127932,0,0,0
127933,0,0,0
127934,0.169052475,2.67E-05,0
127935,0,0,0
127936,0.169052475,2.67E-05,0
127938,0,0,0
127940,0,0,0
127942,0.169052475,2.67E-05,0
127943,0.169052475,2.67E-05,0
127945,3.01E-05,4.79E-48,0
127949,0,0,0
127950,0,0,0
127951,0,0,0
127952,0,0,0
127954,0,0,0
127957,0,0,0
127958,0,0,0
127961,0,0,0
127962,0,0,0
2468008,0.177801213,0.000330419,4.99E-05
2225264,0,0,0
128116,0.182162244,9.20E-05,0
128123,0,0,0
128125,3.01E-05,4.79E-48,0
128127,3.01E-05,4.79E-48,0
128129,0,0,0
128130,0,0,0
128132,0,0,0
128133,0.159356431,3.58E-06,0
128135,0,0,0
128137,0,0,0
128138,0.144566795,1.44E-06,0
128140,0,0,0
128142,0,0,0
128143,0,0,0
128144,0,0,0
128145,0,0,0
128146,0,0,0
128150,0,0,0
128153,3.01E-05,4.79E-48,0
128214,0.162675813,1.60E-05,0
2487561,0.221259184,0.001202516,0.000118629
2468058,3.01E-05,4.79E-48,0
2620991,0.190501511,0.00026638,2.07E-06
2620993,0.199539935,0.000215199,3.19E-05
2620995,0.173740388,6.14E-06,5.80E-06
2620996,0,0,0
2620997,0.203176795,0.000187513,2.18E-05
2620998,0.196861016,0.000976091,0
2620999,0.179337359,0.000224616,0
2621000,0.196688359,0.000906802,4.99E-05
2621001,0,0,0
128440,0.144566795,1.44E-06,0
128442,0.144566795,1.44E-06,0
128443,0,0,0
2621002,0.179337359,0.000224616,0
128447,0,0,0
2621003,0.158989814,1.36E-05,0
2621004,0.179337359,0.000224616,0
2621005,0.14556403,5.00E-06,0
2621006,0.196686668,0.000920442,0
2621009,0.158989814,1.36E-05,0
2621010,0,0,0
2621011,0.196688359,0.000906802,4.99E-05
2621015,0,0,0
2621017,0.216821417,0.012673831,8.11E-06
2621019,0,0,0
2621022,0.192466634,6.54E-05,6.40E-06
128648,0,0,0
128655,0,0,0
128656,0,0,0
128657,0,0,0
128658,0,0,0
128659,0,0,0
128660,0.144566795,1.44E-06,0
128661,0,0,0
128662,0,0,0
128667,0.144566795,1.44E-06,0
2225895,0,0,0
108845,0.229179744,0.014773705,0.000374433
128836,0,0,0
128844,0,0,0
128846,0,0,0
128847,0,0,0
128848,0,0,0
128849,0,0,0
128850,0,0,0
128852,0,0,0
128853,0,0,0
128854,0,0,0
128855,0,0,0
128856,0,0,0
128857,0,0,0
128858,0,0,0
128859,0,0,0
128861,0,0,0
128863,0,0,0
128867,0,0,0
128869,0,0,0
128872,0,0,0
128875,0,0,0
128876,0,0,0
128878,0,0,0
87059,0.207655069,0.002384683,3.40E-05
129145,3.01E-05,4.79E-48,0
129151,3.01E-05,4.79E-48,0
129156,0.144566795,1.44E-06,0
87062,0,0,0
129162,3.01E-05,4.79E-48,0
129164,0,0,0
129165,0,0,0
129166,0,0,0
2488477,0.178064186,2.36E-05,3.21E-06
129183,0,0,0
87228,0.157075971,7.30E-07,0
2095284,0,0,0
129338,0,0,0
129339,0,0,0
129341,0,0,0
129342,0,0,0
129348,0,0,0
129349,0,0,0
129353,0,0,0
218177,0.196372607,0.000302061,1.56E-06
87106,0,0,0
129565,0,0,0
129566,0,0,0
129568,0,0,0
129569,0,0,0
129570,0.144566795,1.44E-06,0
129573,0.144566795,1.44E-06,0
129578,0,0,0
104699,0.224239383,0.002897878,0.000166775
129593,0,0,0
129597,0,0,0
2468288,0.182899242,0.000764453,0
2751166,0.197476233,0.000877442,1.62E-06
1964908,0.196342267,0.000126636,3.36E-05
129927,0,0,0
129933,0,0,0
129934,0,0,0
129935,0.144566795,1.44E-06,0
129939,0,0,0
129940,0.167578695,1.69E-05,0
129947,0,0,0
2358323,0.193449753,0.00010821,1.80E-06
130138,0.191077564,0.000236326,5.43E-06
130139,0.217224982,0.000606689,0.000142612
130140,0.214023891,0.001767533,1.69E-05
130141,0.201430592,0.000374043,7.40E-05
130142,0.179849196,4.51E-05,4.91E-08
130143,0.213041198,0.001555126,5.35E-05
130144,0.20001451,0.000657775,5.34E-07
130145,0.227878378,0.001850916,0.000209095
130146,0.208529646,0.000749916,5.59E-05
87227,0,0,0
130148,0.166454374,5.09E-06,4.99E-05
130149,0.215215967,0.011055879,3.82E-06
130150,0.219334933,0.006912987,6.28E-05
130151,0.216811141,0.009728671,1.05E-05
130152,0.213375056,0.001797156,1.20E-05
130153,0.222338791,0.020660415,2.54E-05
130154,0.224188836,0.008904426,2.42E-05
130155,0.228508945,0.01257165,5.03E-05
130156,0.232525128,0.00377727,7.98E-05
130157,0.212809306,0.001096738,8.52E-05
130158,0.210094413,0.00365136,7.36E-06
130159,0.211332774,0.003803762,0.00016141
130160,0.230912555,0.018265007,0.000148579
130161,0.211931917,0.000903459,9.23E-05
130162,0.229517775,0.019774305,5.69E-05
130163,0.144566795,1.44E-06,0
130165,0,0,0
130166,0.162317967,3.45E-06,0
2468373,3.01E-05,4.79E-48,0
87233,0.14657324,1.59E-07,0
2468376,3.01E-05,4.79E-48,0
873668,0.19931391,0.000899148,2.32E-06
873669,0.215187623,0.010449708,1.16E-05
87239,0,0,0
1965237,0,0,0
130284,0.188666321,0.00062401,0
130294,0,0,0
130295,0,0,0
130298,0,0,0
130299,0,0,0
130300,0,0,0
130302,0,0,0
130303,0,0,0
130304,0,0,0
130305,0,0,0
130306,0,0,0
130307,0,0,0
130308,0,0,0
130309,0,0,0
2620682,0.162259246,3.41E-06,2.22E-06
2620683,0.167904662,7.65E-06,1.28E-07
2620684,0.199974293,0.001401293,1.64E-06
2620685,0.197658816,0.000331698,3.48E-05
2620691,0.150396194,4.08E-07,0
2620693,0.205736972,0.000508392,7.10E-05
130326,0,0,0
2620695,0.202638633,0.000188428,7.73E-05
130328,0,0,0
2620697,0.229335988,0.004911074,0.000177547
2620698,0.205417347,0.003133452,2.63E-06
2620699,0.211504729,0.001274784,1.19E-05
2620700,0.184806905,0.000143622,1.57E-07
2620701,0.208398559,0.000873862,1.05E-05
2620702,0.220442525,0.007557283,9.22E-05
2620703,0.209114889,0.001730378,1.17E-05
2620704,0.22178262,0.004553461,2.10E-05
2620705,0.193580721,9.45E-05,9.15E-06
2620706,0.187968671,7.86E-05,0
2620707,0.212757843,0.001035527,2.15E-05
2620708,0.188078402,2.70E-05,0.00011151
2620709,0.165620385,3.04E-06,1.64E-06
2620710,0.22700321,0.007607306,1.35E-05
2620715,4.01E-05,1.96E-44,0
2620722,0.189754038,0.000284099,3.56E-06
2620726,0.16523277,2.01E-06,0
2620727,0.217198168,0.002230818,2.15E-05
2620728,0.143713934,2.89E-07,0
2620730,0.208133093,0.000865361,4.00E-06
2620738,0.183702694,2.19E-05,1.88E-05
2620739,0.206048313,0.000704833,1.92E-05
2620745,3.01E-05,4.79E-48,0
2620746,3.01E-05,4.79E-48,0
2620747,0.20038948,0.000469304,4.08E-06
2620749,0.172963981,7.06E-06,4.48E-06
2620750,0.177107392,1.72E-05,8.87E-06
2620751,0,0,0
2620753,3.01E-05,4.79E-48,0
2620754,0,0,0
2620755,0.18867099,0.00013101,2.39E-06
2620756,3.01E-05,4.79E-48,0
2620758,0.168024295,8.05E-05,1.01E-09
2620759,0,0,0
2620760,0.164025438,5.94E-06,0
2620761,3.01E-05,4.79E-48,0
2620762,0,0,0
2620763,0.183214201,3.57E-05,7.91E-06
2620764,0.211602556,0.00052437,6.20E-05
2620765,0,0,0
2620767,0,0,0
2620768,0,0,0
2620769,0,0,0
