,year,indegree,pagerank
87191,1859,0,0.000264770491785
87192,1859,0,0.000264770491785
87193,1859,0,0.000264770491785
87194,1858,0,0.000264770491785
87195,1858,0,0.000264770491785
87196,1859,0,0.000264770491785
87198,1858,0,0.000264770491785
87199,1859,0,0.000264770491785
87200,1859,0,0.000264770491785
87201,1859,0,0.000264770491785
87202,1859,0,0.000264770491785
87203,1859,0,0.000264770491785
87204,1859,0,0.000264770491785
87205,1859,0,0.000264770491785
87206,1859,0,0.000264770491785
87207,1859,0,0.000264770491785
87208,1859,0,0.000264770491785
87209,1859,0,0.000264770491785
87210,1859,0,0.000264770491785
87211,1859,0,0.000264770491785
87212,1859,0,0.000264770491785
87213,1859,0,0.000264770491785
87214,1859,0,0.000264770491785
87215,1858,0,0.000264770491785
87216,1859,0,0.000264770491785
87217,1859,0,0.000264770491785
87218,1859,0,0.000264770491785
87219,1859,0,0.000264770491785
87220,1859,0,0.000264770491785
87222,1859,0,0.000264770491785
87223,1859,0,0.000264770491785
87224,1859,0,0.000264770491785
87225,1859,0,0.000264770491785
87226,1859,0,0.000264770491785
87227,1859,0,0.000264770491785
87228,1859,0,0.000264770491785
87229,1859,0,0.000264770491785
87230,1859,0,0.000264770491785
87231,1859,0,0.000264770491785
87232,1859,0,0.000264770491785
87233,1859,0,0.000264770491785
87234,1859,0,0.000264770491785
87235,1859,0,0.000264770491785
87236,1859,0,0.000264770491785
87237,1859,0,0.000264770491785
87238,1859,0,0.000264770491785
87239,1859,0,0.000264770491785
87240,1859,0,0.000264770491785
87241,1859,0,0.000264770491785
87242,1859,0,0.000264770491785
87243,1859,0,0.000264770491785
87244,1859,0,0.000264770491785
87245,1859,0,0.000264770491785
87246,1859,0,0.000264770491785
87247,1859,0,0.000264770491785
87248,1859,0,0.000264770491785
87249,1859,0,0.000264770491785
87250,1859,0,0.000264770491785
87251,1859,0,0.000264770491785
87252,1859,0,0.000264770491785
87253,1859,0,0.000264770491785
87254,1859,0,0.000264770491785
87255,1860,0,0.000264770491785
87256,1860,0,0.000264770491785
87258,1860,0,0.000264770491785
87259,1860,0,0.000264770491785
87260,1860,0,0.000264770491785
87261,1860,0,0.000264770491785
87262,1860,0,0.000264770491785
87263,1859,0,0.000264770491785
87264,1860,0,0.000264770491785
87265,1859,0,0.000264770491785
87267,1860,0,0.000264770491785
87268,1860,0,0.000264770491785
87269,1860,0,0.000264770491785
87270,1860,0,0.000264770491785
87273,1860,0,0.000264770491785
87274,1860,0,0.000264770491785
87275,1860,0,0.000264770491785
87276,1859,0,0.000264770491785
87277,1860,0,0.000264770491785
87278,1860,0,0.000264770491785
87279,1859,0,0.000264770491785
87280,1859,0,0.000264770491785
87281,1860,0,0.000264770491785
87282,1859,0,0.000264770491785
87283,1859,0,0.000264770491785
87284,1860,0,0.000264770491785
87285,1860,0,0.000264770491785
87286,1860,0,0.000264770491785
87287,1860,0,0.000264770491785
87289,1860,0,0.000264770491785
87290,1860,0,0.000264770491785
87291,1860,0,0.000264770491785
87292,1860,0,0.000264770491785
87293,1860,0,0.000264770491785
87294,1860,0,0.000264770491785
87295,1859,0,0.000264770491785
87296,1860,0,0.000264770491785
87297,1860,0,0.000264770491785
87298,1860,0,0.000264770491785
87299,1860,0,0.000264770491785
87300,1860,0,0.000264770491785
87301,1860,0,0.000264770491785
87302,1860,0,0.000264770491785
87304,1860,0,0.000264770491785
87305,1860,0,0.000264770491785
87306,1860,0,0.000264770491785
87307,1860,0,0.000264770491785
87309,1860,0,0.000264770491785
87310,1860,0,0.000264770491785
87311,1860,0,0.000264770491785
87312,1860,0,0.000264770491785
87313,1860,0,0.000264770491785
87314,1860,0,0.000264770491785
87315,1859,0,0.000264770491785
87316,1860,0,0.000264770491785
87317,1860,0,0.000264770491785
87318,1860,0,0.000264770491785
87319,1860,0,0.000264770491785
87320,1860,0,0.000264770491785
87321,1859,0,0.000264770491785
87322,1860,0,0.000264770491785
87323,1860,0,0.000264770491785
87324,1860,0,0.000264770491785
87325,1860,0,0.000264770491785
87326,1860,0,0.000264770491785
87327,1860,0,0.000264770491785
87328,1860,0,0.000264770491785
87329,1860,0,0.000264770491785
87330,1860,0,0.000264770491785
87331,1860,0,0.000264770491785
87332,1860,0,0.000264770491785
87333,1860,1,0.000489825409802
87334,1860,0,0.000264770491785
87335,1860,0,0.000264770491785
87336,1860,0,0.000264770491785
87337,1860,0,0.000264770491785
87338,1860,1,0.000489825409802
87339,1860,0,0.000264770491785
87340,1860,0,0.000264770491785
87341,1860,0,0.000264770491785
87342,1860,0,0.000264770491785
87344,1860,0,0.000264770491785
87345,1860,0,0.000264770491785
87347,1860,0,0.000264770491785
87348,1860,0,0.000264770491785
87349,1860,0,0.000264770491785
87350,1860,0,0.000264770491785
87351,1860,0,0.000264770491785
87352,1860,0,0.000264770491785
87353,1860,0,0.000264770491785
87354,1860,0,0.000264770491785
87355,1860,0,0.000264770491785
87356,1860,0,0.000264770491785
87357,1860,0,0.000264770491785
87358,1860,0,0.000264770491785
87359,1860,0,0.000264770491785
87360,1860,0,0.000264770491785
87361,1860,0,0.000264770491785
87362,1860,0,0.000264770491785
87363,1860,0,0.000264770491785
87364,1860,0,0.000264770491785
87365,1860,0,0.000264770491785
87366,1860,0,0.000264770491785
87367,1860,0,0.000264770491785
87368,1860,0,0.000264770491785
87372,1860,0,0.000264770491785
87377,1860,0,0.000264770491785
87414,1860,0,0.000264770491785
93953,1852,1,0.000377297950794
93954,1853,0,0.000264770491785
93955,1860,0,0.000264770491785
