,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
95236,4,14,567,1,27,504,1,99,199
95237,4,76,547,2,69,19,1,1,896
95230,5,11,597,2,64,733,1,53,620
95231,4,89,558,6,39,126,1,9,286
95232,4,12,868,7,33,759,1,1,297
95233,4,68,902,6,98,642,1,9,29
95238,4,50,501,2,24,376,1,84,212
95239,4,85,9,7,79,154,1,1,552
2098227,4,50,394,2,24,456,1,14,8
110185,4,5,466,7,11,141,1,1,98
110184,5,6,966,6,64,566,1,16,44
110187,4,5,353,6,82,221,1,40,243
110186,4,1,562,7,11,95,1,59,43
110181,9,7,210,6,98,420,1,1,925
110180,4,36,437,3,24,776,1,46,439
110183,4,50,516,5,95,456,1,28,95
110182,5,85,193,2,49,618,1,10,344
110189,5,50,269,2,24,194,1,28,95
110188,4,1,472,2,11,535,1,1,297
93171,4,5,472,7,11,648,1,1,297
93170,4,35,259,5,6,79,1,1,297
93173,4,12,174,6,79,313,1,17,808
93172,7,39,161,8,16,57,1,6,336
104236,7,24,82,8,93,979,1,6,310
93174,4,50,269,2,24,430,1,9,29
93177,4,84,125,6,98,823,1,41,183
93176,4,12,505,2,77,838,1,28,754
93179,4,73,151,0,33,560,1,31,227
93178,4,84,321,8,5,318,1,76,272
104238,4,84,182,6,7,334,1,76,272
104239,4,84,586,6,7,334,1,53,193
110238,9,76,663,2,69,54,1,28,237
110237,4,50,922,2,24,194,1,53,193
110236,4,65,631,0,90,478,1,12,257
110235,4,73,112,3,81,269,1,12,39
110234,4,73,112,3,81,269,1,12,39
110233,4,8,519,1,89,326,1,90,623
110232,4,12,162,6,42,274,1,47,998
110231,4,89,663,2,64,991,1,41,194
110230,4,84,971,6,7,642,1,9,29
104588,4,68,855,6,7,561,1,53,193
104589,4,27,658,1,24,187,1,31,227
104585,5,11,458,0,91,246,1,96,954
104586,9,84,141,2,24,612,1,23,242
104587,7,39,777,3,16,359,1,39,638
104580,4,88,244,5,57,895,1,58,339
104582,4,65,111,3,81,993,1,12,257
1100810,4,76,9,6,11,154,1,1,297
98141,4,35,643,2,43,783,1,33,108
98140,4,28,836,4,56,20,1,64,206
98143,4,22,326,4,68,398,1,64,206
98142,4,28,815,8,20,283,1,89,76
98145,5,44,737,2,88,235,1,28,149
98144,4,50,394,2,95,861,1,28,709
98147,4,10,982,2,24,106,1,28,801
98146,9,82,132,3,81,860,1,12,39
98149,9,82,580,3,81,748,1,12,39
98148,4,1,174,7,79,313,1,1,640
105189,4,73,151,6,40,560,1,1,292
105188,4,84,729,7,79,823,1,53,442
88113,4,75,250,0,42,231,1,15,93
97750,4,12,174,7,79,444,1,47,658
88111,4,76,727,2,69,288,1,2,416
93823,5,11,458,2,64,859,1,1,98
93822,7,83,399,7,76,786,1,41,107
93821,5,11,707,9,12,524,1,15,495
93820,4,72,536,7,36,832,1,59,43
93827,4,49,758,2,77,144,1,23,242
93826,4,75,826,0,60,429,1,15,505
93825,4,80,667,1,63,899,1,97,288
93824,4,1,504,7,79,124,1,1,552
97755,4,12,673,9,40,498,1,1,70
93829,4,0,673,6,40,498,1,1,70
93828,4,1,504,7,79,124,1,1,98
88116,4,19,652,5,50,409,1,1,70
109198,4,43,348,2,64,459,1,1,70
88115,4,49,327,2,88,831,1,10,838
109199,9,88,810,2,57,129,1,58,596
88114,4,76,871,6,40,703,1,1,292
102329,4,1,147,7,79,941,1,1,98
102322,4,1,174,7,11,313,1,1,98
102323,4,1,147,7,79,444,1,32,128
102320,4,76,260,6,72,515,1,28,95
102321,9,95,263,2,64,920,1,32,220
102326,4,49,327,3,10,831,1,16,385
102327,4,89,244,9,54,590,1,58,585
102324,4,10,30,6,77,270,1,14,8
102325,4,49,72,6,77,551,1,28,149
112271,4,68,422,6,7,561,1,21,143
112270,4,76,561,3,33,990,1,20,6
112273,4,76,547,7,36,19,1,40,243
112272,9,10,817,2,24,366,1,1,247
112275,4,75,61,0,42,231,1,15,368
112274,7,49,327,2,88,831,1,23,242
112277,4,35,259,2,82,79,1,9,739
112276,4,48,305,5,20,450,1,1,320
112279,4,68,855,6,54,561,1,21,143
112278,2,29,794,4,98,863,1,1,472
109195,4,43,348,2,82,375,1,1,896
2158753,4,49,758,2,88,551,1,16,44
1162579,4,27,334,2,24,320,1,46,439
112491,4,76,871,2,24,900,1,21,143
112490,4,5,466,7,11,648,1,1,98
112492,4,1,856,7,5,988,1,69,712
112499,5,11,811,9,60,243,1,0,566
95441,3,96,661,1,9,410,1,46,328
103749,4,27,334,2,24,320,1,28,237
103748,9,10,30,6,40,100,1,1,292
106518,4,12,370,6,42,274,1,41,376
106515,5,85,860,2,64,944,1,75,783
106514,4,1,420,7,11,874,1,1,636
106517,0,67,220,5,15,781,1,45,938
106516,4,12,933,6,7,393,1,21,7
103747,4,75,826,0,42,429,1,15,505
106510,4,85,504,7,79,124,1,1,552
106513,4,85,547,7,79,19,1,32,128
106512,9,27,456,2,24,7,1,53,425
111919,4,84,729,7,5,829,1,60,2
111918,4,12,743,0,42,231,1,14,171
111911,4,84,182,6,7,393,1,21,480
111910,4,10,405,6,98,681,1,14,171
111913,4,84,841,6,54,310,1,32,465
111912,4,1,472,5,50,93,1,32,203
111915,9,76,508,2,64,19,1,28,309
111914,4,1,466,7,79,648,1,47,21
111917,5,27,981,2,24,469,1,31,14
111916,4,0,346,1,66,260,1,6,1
88594,4,49,369,2,98,823,1,75,783
109239,5,43,860,2,64,944,1,75,31
109238,4,12,729,6,98,738,1,75,31
105967,4,85,483,2,64,19,1,17,808
105966,9,49,243,6,98,244,1,17,808
105961,9,7,210,6,23,342,1,14,8
105963,4,50,922,2,95,194,1,28,817
109235,9,21,532,4,62,939,1,14,8
109234,5,85,354,6,98,459,1,7,520
109237,9,25,659,6,24,54,1,28,237
109236,4,1,504,7,79,941,1,85,526
88593,4,49,401,2,77,144,1,84,186
145734,4,84,491,8,29,563,1,32,128
92708,4,84,841,6,54,310,1,32,56
145736,4,12,472,2,64,535,1,1,896
145737,4,23,497,9,44,481,1,1,494
145730,4,24,158,8,93,848,1,6,586
145731,4,90,84,1,96,760,1,6,1
145732,4,31,945,9,96,300,1,41,179
145733,9,27,334,1,24,505,1,0,166
92701,4,27,456,1,24,7,1,0,166
92700,4,12,609,6,40,703,1,1,70
92703,4,2,614,8,47,652,1,1,661
92702,4,27,456,2,24,7,1,1,400
145738,4,12,162,7,79,313,1,10,639
145739,4,84,182,2,43,310,1,21,42
92707,4,5,353,6,78,221,1,53,32
92706,4,12,50,6,98,470,1,1,640
145695,4,84,922,2,24,234,1,32,465
145694,4,12,147,7,79,941,1,9,447
92088,4,1,147,7,79,941,1,32,128
92089,4,5,147,7,79,941,1,1,552
92086,4,1,147,7,79,941,1,32,203
92087,4,89,558,6,40,176,1,22,83
92084,4,0,346,6,40,260,1,1,70
100370,4,12,370,6,77,47,1,1,896
92082,4,1,504,7,79,941,1,32,128
92083,4,1,147,7,79,941,1,32,128
145699,4,89,817,2,95,366,1,1,15
92081,4,35,94,2,6,674,1,28,763
87259,4,12,174,7,79,1,1,1,297
87258,5,35,128,2,6,733,1,1,297
87255,4,29,100,1,2,863,1,16,385
87254,4,10,877,8,10,912,1,39,244
87257,4,68,841,2,24,853,1,21,493
87256,5,11,966,6,64,566,1,53,202
87251,5,90,620,9,96,760,1,9,894
87250,9,76,222,2,64,470,1,28,95
87253,8,26,858,9,40,343,1,1,70
87252,9,25,890,6,83,213,1,39,244
1087620,4,84,704,6,54,21,1,1,643
626206,9,7,210,2,73,768,1,23,90
626207,4,12,476,6,24,526,1,1,814
626208,4,50,269,2,24,194,1,28,237
626209,4,10,982,2,24,295,1,32,465
108889,4,84,682,2,77,358,1,23,317
108888,4,84,182,6,43,528,1,21,42
89909,4,89,558,7,79,941,1,21,321
89908,4,36,727,3,29,31,1,84,212
89907,9,7,210,2,73,431,1,28,801
89906,9,73,546,7,11,560,1,23,200
89905,4,92,562,7,63,95,1,85,944
89904,4,1,147,7,79,941,1,1,98
89903,4,1,147,5,79,941,1,1,552
89902,5,48,462,3,50,436,1,1,320
89901,4,78,186,0,42,529,1,37,645
89900,4,0,402,1,66,770,1,60,2
86618,4,50,394,2,24,456,1,1,235
86619,4,12,306,3,33,275,1,1,494
86612,5,11,290,9,9,600,1,0,566
86613,5,49,247,2,88,244,1,16,385
86610,4,12,529,6,21,629,1,53,193
86611,9,25,659,6,77,654,1,32,128
86616,4,48,305,5,50,774,1,9,448
86617,4,12,817,1,24,366,1,19,432
86614,4,10,472,2,64,535,1,28,60
86615,4,27,334,2,24,320,1,14,171
3195892,4,95,587,2,64,778,1,28,60
3195890,4,95,167,2,64,35,1,53,193
3195891,4,1,174,7,11,313,1,10,639
89279,7,24,82,8,93,979,1,6,586
89278,4,78,713,0,81,569,1,37,756
96479,9,25,659,6,40,459,1,31,726
96478,4,0,519,1,89,326,1,90,623
89271,4,12,933,6,54,522,1,32,56
89270,4,49,758,6,24,551,1,14,8
89273,4,27,456,1,24,7,1,40,243
96474,4,28,326,4,68,721,1,64,519
89275,4,62,236,0,14,348,1,77,53
89274,4,68,704,6,7,21,1,32,56
89277,4,0,346,1,66,260,6,54,97
89276,4,89,212,6,54,128,1,21,493
103260,4,4,823,4,51,233,1,32,128
103261,9,25,222,2,64,470,1,23,242
103262,5,44,655,9,57,388,1,58,596
103263,9,25,680,2,64,694,1,10,377
103264,4,50,817,5,95,366,1,28,95
103266,4,76,50,7,11,389,1,31,227
103267,4,84,971,6,7,393,1,33,108
103268,4,83,865,7,76,355,1,41,107
103269,4,53,553,8,78,568,1,76,77
118349,4,83,865,7,76,355,1,28,709
118348,4,75,826,0,42,429,1,74,291
118343,4,1,147,7,79,941,1,32,128
118342,4,54,672,0,60,833,1,15,495
118341,4,75,250,0,91,765,1,15,495
118340,4,88,687,2,57,664,1,58,774
118347,4,36,696,2,24,407,1,46,175
118346,5,85,106,2,24,366,1,1,765
97708,4,92,79,7,63,876,1,75,783
97709,4,88,244,2,57,895,1,53,425
97706,9,76,632,2,64,470,1,23,90
97707,4,50,394,2,95,456,1,17,808
97704,9,99,834,2,73,431,1,14,397
97705,4,63,386,2,24,110,1,53,193
97702,4,76,244,2,79,444,1,1,896
97703,4,12,99,6,40,858,1,1,40
97700,4,50,394,2,95,456,1,10,121
97701,4,1,174,7,11,648,1,25,674
99568,9,43,348,6,98,459,1,1,731
99569,9,43,446,2,64,645,1,8,418
95416,5,85,966,9,87,925,2,52,606
95417,5,44,811,9,60,855,1,17,819
95410,4,5,416,2,93,690,1,39,19
95411,4,8,293,9,61,365,1,1,760
95412,4,12,123,6,98,793,1,75,783
95413,4,88,91,2,54,895,1,32,465
99560,4,72,397,7,36,51,1,59,189
99561,9,62,960,3,33,348,1,46,439
99562,9,76,903,6,72,565,1,45,3
99563,4,12,99,6,40,498,1,1,446
95418,4,98,87,0,60,930,1,15,505
95419,7,52,533,7,16,592,1,85,776
99566,4,83,237,1,76,355,1,0,166
99567,7,5,736,0,11,335,1,15,164
107396,4,12,617,2,24,791,1,28,95
90167,4,84,841,8,5,310,1,14,171
90166,9,69,26,2,8,773,1,1,472
90165,9,43,663,2,64,991,1,23,242
90164,4,1,504,7,79,750,1,13,370
90163,4,12,198,6,79,444,1,1,552
90162,4,12,147,7,79,941,1,1,552
90161,4,1,147,7,79,941,1,32,128
90160,4,1,147,7,79,941,1,32,203
90169,4,12,147,7,79,941,1,1,472
90168,9,10,853,2,69,47,1,1,507
91419,4,75,826,0,42,429,1,74,291
94428,4,75,61,0,42,765,1,96,954
94429,7,52,778,2,88,57,1,39,197
94426,4,68,971,8,7,117,1,21,810
91411,4,49,758,6,98,109,1,1,731
94424,4,76,871,2,88,900,1,21,143
94425,4,76,50,6,24,470,1,1,640
94422,4,84,180,6,54,642,1,53,473
94423,4,98,481,0,42,169,1,74,291
94420,4,89,337,7,63,154,1,9,894
94421,4,98,87,0,42,930,1,74,291
93351,5,85,0,3,65,13,1,1,925
104013,4,76,776,6,1,408,1,23,388
93353,5,6,221,2,8,304,1,2,619
111281,9,25,659,6,79,282,1,53,442
111280,4,75,250,0,42,429,1,15,505
111283,5,11,458,7,98,944,1,85,192
111282,4,19,932,5,53,671,1,21,7
111285,2,29,444,4,18,314,1,56,829
111284,4,28,836,1,37,20,1,64,325
111287,4,28,308,4,52,74,1,64,206
111286,4,28,477,4,18,647,1,70,633
111289,4,1,174,7,79,313,1,1,297
104016,9,43,446,2,64,645,1,1,234
93354,5,22,221,2,64,945,1,14,8
104014,4,50,264,2,24,430,1,1,684
104015,4,76,152,5,55,906,1,21,7
110884,4,1,466,7,11,141,1,85,833
110885,4,12,414,0,42,169,1,15,164
92149,4,50,335,5,95,789,1,40,218
110887,9,10,196,2,69,464,1,23,200
110880,4,1,227,7,79,212,1,47,345
110881,4,85,391,2,77,227,1,84,950
110882,4,98,795,0,60,116,1,15,93
110883,9,95,56,2,64,920,1,10,639
92143,9,76,613,3,77,703,1,53,193
92142,9,6,648,2,64,311,1,16,44
92141,4,59,786,8,29,950,1,46,439
92140,4,1,227,7,11,648,1,47,21
92147,4,89,558,6,64,126,1,16,385
92146,4,12,476,6,32,522,1,32,128
92145,4,1,227,7,79,389,1,47,21
92144,4,68,855,6,54,561,1,21,493
111425,4,68,902,6,5,642,1,41,194
111424,5,85,307,2,64,918,1,23,614
111427,4,76,472,2,64,535,1,53,193
111426,9,27,240,2,24,505,1,14,8
111421,4,84,182,6,7,393,1,32,56
111420,4,84,704,6,98,21,1,21,480
111423,4,78,186,0,81,529,1,37,449
111422,4,65,111,0,15,478,1,12,257
111429,1,55,6,7,4,978,1,59,488
4022763,1,55,502,7,65,49,1,1,640
107952,4,12,256,4,48,730,1,1,235
107953,4,78,279,0,42,529,1,12,240
107950,9,82,132,3,81,860,1,12,39
107951,4,43,348,2,24,375,1,1,98
107956,9,22,570,4,56,916,1,87,740
107957,5,11,750,9,49,328,1,1,875
107954,4,76,369,6,98,241,1,1,731
107955,5,6,283,2,49,918,1,2,195
85295,5,11,283,2,49,918,1,2,195
104221,4,5,353,7,79,444,1,47,853
104220,4,0,402,9,66,202,1,22,788
99911,4,98,87,0,60,803,1,74,291
99913,9,27,71,2,24,458,1,1,320
99912,4,80,131,7,79,539,1,47,853
99915,4,12,9,0,42,357,1,1,70
99914,4,12,131,1,70,216,1,69,261
99917,9,36,566,2,69,468,1,75,31
99916,4,59,188,8,47,732,1,17,808
99919,4,12,816,8,43,761,1,42,793
99918,9,7,889,7,98,295,1,21,7
96136,9,7,982,6,98,476,1,23,388
96134,4,76,50,2,77,838,1,1,235
96135,4,1,147,7,79,941,1,1,98
96132,4,76,663,2,77,19,1,28,309
802399,4,76,147,7,79,941,1,1,552
96130,7,52,896,8,16,771,1,39,246
96131,9,6,783,7,35,311,1,69,600
96138,4,8,563,6,89,367,1,28,95
96139,4,10,314,6,66,476,1,21,704
854177,9,7,179,6,66,4,1,21,704
106335,4,1,227,7,79,389,1,1,98
106334,4,85,983,9,12,954,1,41,194
106336,4,12,50,6,79,941,1,32,128
106331,9,10,853,6,98,100,1,47,658
106330,4,76,325,7,64,259,1,1,238
106333,4,85,613,9,40,238,1,1,731
106332,4,98,795,0,42,784,1,15,505
102829,4,98,481,0,42,169,1,74,291
102828,9,73,580,3,81,758,1,19,826
102825,4,84,729,6,59,528,1,31,784
217703,4,12,151,6,5,560,1,31,784
102827,4,84,151,6,5,560,1,31,784
102826,4,23,93,9,40,437,1,1,70
102821,7,39,148,9,10,18,1,39,246
102820,5,11,750,6,24,328,1,28,237
102823,4,5,151,3,19,560,1,31,784
217702,4,12,162,6,40,362,1,1,446
104799,9,69,96,6,98,654,1,21,42
104798,4,67,260,1,63,515,6,54,338
104795,4,12,99,6,40,858,1,47,658
104794,4,8,563,9,40,365,1,41,179
104797,4,12,717,8,77,848,1,28,95
104796,4,12,152,0,65,906,1,40,717
104791,4,95,167,2,64,35,1,1,684
104790,4,3,650,4,51,332,1,39,244
104793,5,22,860,2,64,520,1,16,385
104792,9,22,263,2,64,520,1,75,31
105448,4,95,699,2,64,645,1,21,321
105449,4,12,212,2,47,128,1,58,339
105442,4,83,237,1,76,355,1,0,166
105443,7,91,724,8,10,502,1,39,848
105440,9,76,570,2,64,550,1,23,90
105441,9,69,861,6,64,474,1,10,318
105446,4,10,405,7,65,19,1,91,921
105447,4,12,773,1,22,893,1,93,101
105444,4,76,72,6,77,991,1,28,60
105445,4,95,699,2,64,645,1,41,92
102797,5,85,966,6,40,925,1,22,83
102796,4,1,420,7,79,874,1,47,658
102795,4,43,348,2,74,375,1,1,896
102794,4,50,817,2,24,320,1,1,247
102793,4,76,673,1,11,498,1,9,739
102792,7,39,777,2,16,359,1,39,197
102791,4,76,856,6,54,988,1,53,857
102790,4,76,260,0,26,515,1,31,227
102799,9,43,56,2,64,688,1,19,432
102798,4,10,663,3,1,236,1,17,808
802972,4,12,325,6,98,375,1,1,238
99003,9,35,106,2,24,612,1,39,563
99001,4,49,758,6,44,551,1,22,83
99000,9,19,266,3,53,414,1,9,894
99007,4,1,504,7,79,124,1,1,552
99006,4,1,159,7,79,444,1,1,98
99005,4,12,369,5,2,562,1,8,720
99004,4,12,162,7,79,313,1,69,691
99009,9,27,456,2,24,7,1,28,95
99008,4,10,617,7,11,106,1,14,8
109918,4,65,830,3,96,369,1,1,292
109919,4,88,244,2,57,895,1,58,339
109910,4,12,472,2,88,838,1,28,60
109911,4,35,259,2,6,79,1,1,235
109912,4,10,183,2,64,236,1,1,765
109913,4,49,633,2,64,236,1,16,385
109914,4,1,159,7,79,444,1,1,98
109915,4,50,516,2,24,456,1,8,418
109916,4,80,387,7,79,899,1,47,853
109917,4,68,971,6,7,461,1,21,845
107175,4,12,162,6,7,522,1,21,143
107176,4,84,182,6,43,561,1,21,845
107177,4,12,933,8,31,522,1,41,490
107170,4,1,174,7,11,313,1,1,636
107171,4,1,174,7,11,313,1,53,442
107172,4,84,125,6,5,310,1,21,7
107173,9,10,602,6,66,681,1,22,356
137750,9,25,659,7,33,351,1,1,297
84988,4,84,125,6,39,988,1,31,14
84989,4,88,793,2,57,664,1,58,841
84980,4,50,86,2,24,791,1,1,271
84981,4,21,833,5,62,321,1,21,42
84982,4,1,420,7,11,874,1,1,636
84983,4,8,140,6,40,362,1,1,70
84984,7,91,565,8,10,279,1,26,253
84985,4,43,348,2,64,109,1,10,838
84986,9,7,487,2,64,839,1,31,227
84987,4,76,50,6,98,470,1,21,7
108359,4,12,830,6,40,858,1,31,726
108358,4,55,312,7,4,841,1,47,21
108351,4,84,182,6,7,21,1,1,70
108350,4,12,131,7,79,216,1,47,853
108353,4,5,702,7,11,239,1,85,259
815689,9,7,196,3,65,464,1,28,817
91353,4,12,673,6,7,498,1,1,297
106491,4,12,123,6,98,793,1,47,135
106492,5,11,500,9,48,578,1,39,244
106493,1,55,445,7,4,841,1,85,944
91357,5,23,543,9,44,205,1,7,520
91356,9,76,470,6,64,255,1,32,220
91355,4,1,420,7,79,874,1,1,636
91354,9,25,141,2,24,612,1,21,7
106498,4,43,369,6,98,149,1,1,70
106499,4,83,865,7,76,355,1,75,905
91359,8,26,2,6,40,571,1,1,446
91358,4,12,609,9,40,703,1,1,70
103462,4,88,793,2,57,664,1,34,374
103463,4,84,182,7,54,334,1,9,29
103460,4,50,922,7,24,234,1,9,894
103461,5,8,290,1,65,600,2,27,49
104304,4,12,817,1,24,366,1,69,691
87868,4,12,476,6,98,526,1,1,640
87869,4,89,119,6,40,126,1,22,83
87866,4,49,758,6,88,831,1,23,242
87867,4,63,416,8,18,690,1,39,19
87864,4,98,795,0,60,784,1,15,93
87865,4,62,454,9,60,275,1,32,56
87862,9,10,853,7,79,677,1,9,739
87863,4,5,353,8,51,221,1,38,576
87860,9,6,483,2,49,918,1,9,233
87861,9,16,72,2,35,655,1,2,195
109006,4,84,729,6,98,528,1,1,554
109007,4,43,446,2,64,645,1,17,808
109004,4,68,971,6,7,561,1,1,989
109005,4,5,353,4,78,221,1,39,563
109008,5,11,936,3,12,91,1,53,947
109009,4,1,174,7,79,444,1,47,658
87440,9,73,580,3,81,748,1,12,39
109713,4,10,183,2,64,795,1,53,125
87442,4,21,265,1,92,326,1,90,129
87443,4,29,805,4,2,863,1,1,91
109716,4,0,402,6,40,202,1,1,70
109717,4,10,30,6,98,459,1,28,237
87446,4,76,910,8,82,421,1,80,508
87447,4,1,147,7,79,874,1,1,98
855656,4,68,971,2,24,117,1,21,845
86807,4,10,30,6,52,529,1,21,7
86806,9,25,501,2,72,177,1,23,614
86805,4,49,243,6,44,476,1,28,60
86804,4,76,119,2,82,126,1,1,731
86803,4,81,332,2,82,421,1,80,141
86802,9,6,361,6,98,311,1,53,425
86801,4,68,971,6,24,117,1,1,98
86800,4,50,394,2,88,456,1,28,60
86809,9,82,450,3,81,353,1,12,39
86808,4,84,802,6,7,522,1,21,845
85576,4,1,159,7,79,750,1,13,370
85577,4,1,504,7,79,444,1,1,552
85574,4,1,504,7,79,444,1,11,365
85575,4,1,159,7,79,444,1,1,552
85572,4,23,257,3,44,190,1,7,892
85573,4,12,212,8,24,128,1,21,321
85570,4,36,727,2,77,288,1,53,620
96717,4,12,162,6,7,231,1,1,70
96714,4,0,346,9,40,260,1,13,12
85578,4,12,622,8,47,646,1,1,661
85579,5,6,209,7,24,888,1,1,875
96715,4,12,856,7,5,988,1,1,684
96712,4,89,321,6,7,21,1,1,91
96713,9,76,470,7,64,255,1,9,82
96710,4,5,353,6,79,221,1,21,143
96711,4,5,353,6,54,522,1,1,247
88326,4,1,420,7,11,874,1,85,833
122243,5,85,966,6,40,566,1,1,446
122242,4,0,673,6,40,498,1,1,552
122241,0,67,921,1,15,728,1,45,154
122240,4,84,307,6,24,494,1,33,884
122247,4,76,903,6,72,515,1,23,200
122246,4,35,259,2,82,79,1,1,320
122245,7,39,732,8,16,595,1,6,586
122244,4,12,174,7,79,874,1,47,658
122249,5,44,224,9,66,855,1,22,83
122248,4,90,822,9,96,662,1,31,726
87048,4,75,205,0,60,231,1,15,505
87049,4,12,99,6,40,362,1,1,446
87044,4,76,817,2,72,366,1,23,90
87045,4,76,871,6,98,459,1,1,731
87046,9,30,26,4,34,773,1,41,179
87047,4,76,50,6,79,444,1,47,658
87040,9,76,853,6,40,802,1,1,446
87041,4,12,609,9,40,703,1,22,356
87042,4,12,162,6,7,393,1,21,143
87043,4,65,111,0,91,993,1,96,954
86103,4,89,314,6,39,128,1,33,108
213842,4,5,353,7,79,648,1,1,98
110718,4,10,405,0,60,681,1,96,659
110719,5,44,60,9,9,235,1,0,566
110714,4,12,946,6,66,56,1,22,356
110715,4,12,99,6,42,529,1,1,70
110716,4,76,472,2,64,535,1,28,95
110717,7,52,732,7,11,687,1,85,389
110710,4,12,131,1,11,216,1,9,739
110711,4,89,558,6,64,126,1,21,7
110712,4,43,758,2,64,109,1,16,385
110713,4,49,520,6,98,268,1,21,7
184314,4,12,162,6,79,313,1,1,640
94248,4,43,348,2,98,109,1,17,819
94249,9,5,702,7,11,648,1,85,259
94246,5,23,556,9,44,46,1,7,876
94247,5,11,500,3,88,578,1,38,28
94244,4,1,131,7,79,237,1,9,386
94245,4,54,420,7,79,874,1,1,297
94242,4,12,729,6,7,74,1,1,297
94243,4,1,504,7,79,444,1,1,552
94240,4,85,483,9,44,19,1,1,925
94241,4,47,219,2,48,73,1,7,535
97579,4,12,673,6,40,176,1,1,446
97578,4,8,563,9,40,367,1,11,365
97571,4,1,504,7,79,124,1,1,552
97570,4,72,51,7,36,835,1,59,852
97573,4,68,68,7,4,561,1,46,328
97572,4,27,334,2,24,505,1,23,90
97575,4,89,729,7,63,318,1,9,894
97574,9,82,847,3,19,926,1,12,315
97577,9,68,223,6,98,853,1,1,91
97576,5,85,193,2,29,566,1,9,448
118068,4,68,422,6,54,561,1,53,32
118069,5,85,0,3,84,269,1,86,190
118066,4,27,71,2,24,458,1,47,658
118067,4,76,369,7,98,241,1,1,13
118064,4,1,86,7,11,823,1,1,98
118065,4,1,466,7,79,648,1,1,636
118062,4,88,793,2,57,664,1,58,596
118063,4,88,793,2,57,262,1,58,596
118060,9,76,470,5,8,255,1,41,92
118061,4,88,244,2,79,444,1,58,339
99249,4,12,957,9,29,696,1,9,111
99248,4,76,871,6,98,459,1,1,731
99245,4,76,50,6,98,444,1,1,70
99244,5,11,0,0,91,763,1,15,634
99247,4,1,159,7,79,444,1,32,615
99246,7,52,233,8,46,217,1,11,312
99241,4,50,264,1,95,430,1,1,640
99240,5,6,193,6,64,311,1,53,425
99243,4,12,776,2,64,470,1,23,242
99242,4,12,306,6,42,444,1,46,328
95599,4,49,243,6,98,459,1,16,44
95598,4,49,243,6,77,476,1,16,385
95591,4,12,50,9,42,169,1,53,193
95590,5,11,625,0,60,927,1,1,925
95593,4,10,243,6,1,476,1,53,857
95592,5,85,93,9,40,238,1,22,356
95595,4,76,50,6,77,838,1,53,202
95594,4,76,871,6,72,470,1,23,200
95597,0,17,115,0,15,256,1,45,430
95596,4,84,182,6,47,528,1,53,193
95627,4,98,795,0,60,833,1,15,164
95626,4,68,855,6,7,561,1,21,143
95625,0,67,208,0,15,915,1,45,154
95624,4,12,414,0,60,1,1,96,659
95623,4,84,182,6,7,393,1,21,42
95622,4,85,817,2,24,366,1,28,60
95621,4,89,558,6,7,65,1,1,875
95620,4,88,799,5,57,262,1,58,65
99793,4,59,914,8,24,950,1,53,125
99792,9,99,834,2,73,431,1,22,702
99791,4,12,933,6,7,393,1,21,143
99790,4,88,799,5,57,262,1,58,841
99796,4,88,244,4,43,21,1,58,339
95629,4,12,162,6,7,393,1,21,143
99794,4,89,575,2,66,608,1,82,561
112608,4,12,123,6,77,793,1,28,237
112609,4,1,472,1,11,535,1,1,636
112604,4,54,61,0,60,765,1,15,164
112605,5,85,831,6,40,925,1,82,692
112606,6,62,522,0,14,185,1,74,291
112607,4,1,504,7,79,124,1,1,552
112600,4,68,971,6,7,461,1,17,808
112601,4,85,613,3,77,655,1,17,819
112602,4,76,806,6,77,358,1,23,849
112603,5,44,60,2,98,934,1,53,202
1390946,1,55,502,7,4,49,1,1,640
106968,4,76,663,2,5,171,1,21,42
106969,4,49,758,6,77,551,1,84,323
91629,4,1,174,7,91,648,1,85,833
91628,4,49,243,6,77,47,1,28,95
106960,5,49,247,2,77,716,1,16,605
106961,4,89,353,7,63,318,1,69,261
91621,4,85,9,0,91,499,1,69,691
106963,5,85,307,7,24,944,1,1,98
91627,5,85,307,2,49,944,1,9,448
91626,4,68,971,6,7,117,1,21,810
106966,9,22,263,2,64,520,1,75,809
91624,4,43,348,2,82,375,1,53,425
93661,8,26,2,6,40,571,1,1,70
93660,4,12,729,7,79,738,1,53,193
93663,4,68,855,6,54,561,1,21,7
93662,9,25,278,7,79,180,1,85,259
93665,9,82,506,3,81,181,1,12,39
93664,4,2,630,6,54,621,1,53,193
93667,4,89,119,6,40,126,1,82,692
93669,4,12,529,6,42,362,1,1,446
93668,4,23,303,9,40,437,1,12,257
94484,4,12,499,2,74,891,1,1,181
91477,9,76,515,2,88,54,2,27,49
91474,4,73,151,7,63,560,1,1,297
91475,4,68,704,6,7,21,1,1,643
91472,4,84,586,6,7,563,1,21,810
91470,4,75,962,9,42,357,1,15,634
91471,4,12,348,6,74,341,1,41,504
92058,9,25,694,1,19,180,1,90,129
93085,9,67,574,6,72,249,1,45,3
93084,5,85,163,0,40,238,1,17,819
93087,4,1,159,7,79,444,1,32,615
93086,8,0,2,6,40,571,1,1,70
93080,4,68,422,6,7,561,1,21,143
93083,4,5,153,6,39,221,1,38,273
93082,4,84,125,6,54,310,1,21,7
93089,4,1,174,7,79,313,1,1,636
93088,4,12,198,6,79,444,1,1,70
