,km_10,km_100
101448,8,63
101449,0,32
96949,0,32
96948,0,32
96947,0,32
96946,8,52
96945,0,63
96944,0,32
96943,8,63
96942,0,32
96941,0,32
96940,0,20
111869,0,32
118136,0,32
111868,0,32
85046,0,20
85047,8,20
85044,0,20
85045,8,52
85042,0,32
85043,0,20
85040,0,20
85041,0,20
85048,8,4
85049,0,32
118137,0,20
102771,0,20
85241,0,32
1087916,2,62
85242,2,9
102777,0,20
102776,0,32
95371,0,32
95370,0,32
95373,7,11
95372,0,20
95375,8,63
95374,8,16
95377,0,32
95376,0,16
95379,7,41
95378,0,20
110808,0,32
110809,0,20
110806,8,63
110807,7,53
110800,7,11
103981,8,16
103980,8,11
109387,0,32
103982,0,32
87835,0,20
109380,8,42
109383,0,63
87836,0,20
87838,0,20
95995,8,50
95994,0,32
95997,8,16
95996,8,42
95991,8,63
95990,0,20
95993,0,32
95992,0,32
95999,8,16
93232,0,20
93233,0,20
93230,7,6
93231,0,20
93236,0,32
93237,0,32
118499,0,32
118498,0,32
118497,0,32
118496,0,20
118495,8,53
118494,0,32
118493,0,32
118492,7,10
118491,8,50
118490,7,63
110378,8,63
110379,0,20
110372,8,52
110373,0,32
110370,0,32
110371,7,41
110376,0,32
110377,0,20
110374,7,6
110375,0,20
118149,8,63
118148,8,16
104469,0,20
104468,8,20
118141,8,42
118140,0,20
104461,8,16
104460,8,16
104467,0,20
104466,8,16
104465,0,32
104464,0,20
99368,8,16
118230,0,32
98062,8,20
98063,0,32
98060,0,32
98061,8,50
98066,7,52
98067,8,42
98064,8,20
98065,0,32
98068,8,50
98069,0,20
93908,8,16
93909,0,20
93904,0,20
93905,8,42
93906,7,52
93907,8,42
93900,8,53
93901,0,32
93902,0,20
93903,8,16
105739,0,20
105730,0,32
105731,0,32
105732,0,32
97262,0,32
105735,8,20
107463,8,42
1266886,0,32
99088,8,16
107466,0,20
107467,8,4
107464,7,41
107465,0,32
99083,0,32
99082,0,20
107468,0,32
99080,0,20
99087,8,63
99086,0,32
99085,0,20
99084,0,20
112338,0,32
112339,0,20
112335,0,32
112336,8,52
112337,0,32
112330,0,32
112331,0,20
112332,2,9
98938,0,32
98939,0,32
98934,0,20
98935,0,32
98936,8,16
98937,0,32
98930,0,32
98931,0,32
98932,0,32
98933,8,42
108027,0,32
108026,0,20
108025,0,32
108024,0,32
108023,0,16
108029,0,32
108028,8,63
112590,0,20
112591,8,16
112592,0,32
112593,8,63
112594,0,16
112595,8,16
112596,8,63
112597,7,52
112598,0,20
112599,8,42
92675,7,52
100185,0,32
100186,8,52
102173,0,32
102172,0,32
102171,0,20
102170,0,32
102177,0,32
102176,0,32
102175,8,50
102174,0,32
100180,8,42
100181,0,32
92673,0,32
92672,0,32
92679,0,32
106413,8,42
106414,0,32
106415,0,20
106416,0,32
106417,8,42
1093774,8,16
109088,0,32
109089,0,16
109086,0,20
109087,0,16
109084,0,20
109085,0,32
109082,0,32
109083,0,32
109080,8,4
100156,7,4
100154,8,4
100153,7,6
100152,0,32
100151,8,63
100150,0,32
100159,0,32
100158,0,32
92628,0,32
92629,0,32
92622,0,32
92623,0,32
92620,0,20
92621,0,32
92626,0,32
92627,8,16
92624,0,20
92625,8,53
109647,8,42
88540,0,20
88541,8,20
88542,0,20
109643,8,42
109648,8,42
109649,7,50
86889,0,63
86888,0,20
86887,0,20
86886,8,20
86885,0,16
86884,8,63
86883,8,63
86882,8,20
86881,0,20
86880,0,20
93575,0,20
93574,0,20
93577,8,16
93576,8,20
93571,7,50
93570,0,32
93573,8,20
93572,0,32
93579,8,52
101289,0,32
98545,0,32
98544,0,32
98547,8,63
98546,0,32
98541,0,32
98540,0,20
98543,0,32
98542,0,20
98549,0,32
98548,0,32
85280,8,63
85281,0,32
104102,0,32
85283,7,11
104104,0,20
104105,8,53
104106,0,20
85287,8,63
104108,8,4
104109,0,20
108851,8,63
95216,8,42
95217,0,20
95214,0,32
95215,0,32
95212,0,32
95213,0,16
92247,8,63
86717,0,20
86716,4,84
86715,0,32
2528498,8,42
86713,0,32
86712,0,32
86711,0,32
86710,0,20
86719,0,32
86718,0,32
2513953,0,32
2513954,0,32
96338,0,32
96339,8,7
89138,0,32
89139,0,20
89132,0,20
89133,7,11
89130,8,42
89131,0,20
89136,8,42
89137,0,32
89134,0,32
89135,0,32
88841,0,32
88840,0,20
88843,2,62
88842,0,20
88845,8,42
88844,0,32
103349,8,63
103348,0,20
103347,0,32
88848,0,20
103345,7,41
103344,8,53
103343,0,20
103342,7,11
103341,0,32
103340,8,42
2790213,7,41
2789927,0,20
2789928,0,20
88265,0,32
88264,7,41
88267,8,42
88266,7,50
88261,0,20
88260,8,16
88263,0,20
88262,8,16
88269,0,20
88268,0,32
97063,0,20
97062,0,32
97061,0,20
97060,0,32
97067,0,32
97066,0,32
97065,0,20
97064,8,63
95511,0,32
95510,0,32
95513,0,20
90599,0,32
95515,0,32
95514,8,63
95517,0,32
95516,8,50
95519,8,16
95518,8,20
90590,0,20
90591,0,32
90596,0,32
90597,8,50
90594,0,20
90595,0,32
2516298,0,20
94049,8,20
90040,0,20
90041,8,50
90042,7,4
90043,8,16
90044,8,63
90045,0,32
90046,0,32
90047,8,20
90048,7,41
90049,0,32
94047,0,32
112868,0,16
112869,7,52
112860,0,16
112861,8,63
112862,8,16
112863,0,32
112864,0,32
112865,0,32
112866,0,32
112867,0,32
94749,0,20
94748,8,42
94743,0,32
94742,0,32
94741,0,20
94740,0,20
94747,8,52
94746,0,32
94745,8,16
94744,0,20
89680,8,16
108501,0,32
89682,0,20
1087730,0,20
1087733,8,16
1087734,8,63
1087737,8,52
1087739,0,20
1087738,8,50
1279722,0,32
89859,0,32
89858,0,63
89851,0,20
89850,8,16
89853,8,63
89852,8,20
89855,0,32
89854,0,32
89857,8,52
89856,8,52
108608,8,4
97809,8,42
97808,8,4
97801,0,20
97800,0,32
97803,8,16
97802,8,63
97805,8,16
97804,0,20
97807,0,63
97806,0,32
108602,8,63
89938,0,32
117993,8,50
117992,0,20
117991,8,4
117990,0,20
117997,8,16
117996,0,32
117995,0,32
117994,0,32
117999,0,32
117998,0,32
106845,0,32
111740,0,32
111741,8,42
111742,8,16
111743,0,20
111744,8,63
111745,8,63
111746,0,32
111747,8,42
111748,8,16
111749,0,32
108604,0,32
104252,0,32
91701,0,32
92352,8,16
92353,0,32
92350,0,32
92351,8,20
92356,0,32
92357,0,32
92354,0,32
92355,0,32
104254,0,32
92358,0,32
92359,0,32
104255,0,32
93115,0,32
93114,7,41
2392217,0,16
98387,0,32
98386,0,32
98385,0,32
98384,8,16
98383,0,32
98382,0,20
98381,8,16
98380,0,63
1395207,0,32
98389,0,32
98388,8,7
92976,0,32
92977,0,32
92974,0,32
92975,8,16
92972,8,20
92973,0,20
92970,0,20
92971,0,32
92978,8,53
92979,0,32
96073,0,32
96072,0,20
96071,8,53
96070,8,52
96077,0,7
93008,0,32
96075,0,32
96074,0,20
104346,0,16
104347,0,20
93007,8,16
93006,0,32
93001,8,16
93000,8,16
104340,8,63
104341,0,20
801500,8,52
801501,0,32
106278,0,20
106279,0,20
106270,0,16
106271,7,11
106272,0,32
106273,0,32
106274,8,63
106275,0,20
106276,0,20
106277,0,32
104698,8,53
104699,0,32
1319968,8,16
104690,8,16
104691,8,42
104692,0,20
104693,0,32
104694,0,32
104695,0,32
104696,0,32
104697,0,16
106182,8,42
106183,8,20
106180,8,42
106181,0,32
106186,8,63
106187,8,20
105561,0,32
106188,0,20
105562,0,32
105565,8,16
105566,0,32
102692,0,32
102693,0,53
102690,0,20
102691,8,42
102696,8,53
102697,0,20
102694,0,32
102695,0,20
102698,0,32
102699,8,42
99168,2,62
99169,0,20
99164,7,11
99165,0,32
99166,7,41
99167,7,11
99160,0,63
99161,8,20
99162,8,53
99163,0,20
1520678,7,41
102036,0,20
102037,0,32
102034,7,50
102035,0,20
102032,0,20
102033,8,20
102030,8,63
102031,0,20
102038,0,20
102039,8,20
107633,8,20
107631,8,16
107630,0,32
107637,8,63
107636,0,20
107635,8,20
107634,2,9
107638,7,11
1866189,8,16
108782,0,20
108783,0,32
108780,0,32
108781,0,20
108786,0,32
108784,8,20
108785,0,32
858289,8,63
858288,8,20
91098,0,20
91099,0,32
91094,8,52
91095,7,53
91096,0,32
91097,0,32
91090,8,42
91091,8,20
91092,7,26
91093,0,32
89424,8,52
103637,8,63
103636,8,42
103635,0,20
103634,8,20
103633,0,20
103632,8,52
103631,0,32
103630,0,32
103639,0,20
103638,8,52
91548,0,63
91549,0,32
91542,8,4
91540,8,20
91541,8,16
91546,8,7
91547,7,53
91544,8,63
91545,8,16
101671,8,63
101673,0,20
101672,0,20
101675,0,20
101674,8,63
101677,0,20
101676,0,32
101679,0,32
101678,0,32
109125,0,32
109124,0,32
109127,0,32
109126,8,16
109121,0,16
109120,0,32
109123,7,4
109122,0,20
109129,8,63
109128,0,20
92015,0,32
92014,0,32
92017,8,16
92016,8,63
92011,8,50
92010,0,32
92013,0,16
92012,0,32
92019,0,32
92018,8,16
101095,0,20
101094,8,20
101097,0,32
101096,0,32
101091,0,32
101090,0,20
101093,0,20
101092,0,20
101098,0,32
111982,0,32
111983,8,20
111988,0,32
109553,0,32
109555,0,20
85749,8,41
85748,0,20
85741,0,32
85740,0,32
85743,0,63
85742,0,32
85745,0,32
85744,0,32
85747,5,36
85746,0,32
106704,8,42
146560,0,32
106706,0,32
87677,0,32
87676,0,32
87675,0,32
87674,8,20
87673,0,32
87672,8,20
87671,0,32
87670,8,16
87679,0,20
87678,0,20
218665,0,32
218667,0,32
218666,0,32
2620868,7,52
106702,0,32
88229,8,52
88228,8,50
86106,7,63
86107,0,32
86104,0,32
86105,0,32
86102,0,32
97029,0,32
86100,8,42
86101,0,32
95890,0,32
95891,0,32
95892,0,32
84972,7,41
95894,8,16
95895,8,20
86108,8,63
86109,0,32
88221,0,32
88220,8,20
88223,0,20
88650,0,32
88651,7,41
88652,0,20
88653,0,20
88654,0,20
88655,8,16
88656,0,32
88657,7,11
88658,0,32
88659,0,32
145221,0,20
84978,0,20
127897,0,20
97020,0,32
96279,0,20
96278,7,41
96275,0,32
96274,8,16
96277,0,32
96276,8,63
96271,0,32
96270,0,32
96273,0,20
96272,8,63
89305,0,32
89304,8,52
2421297,0,16
89306,8,16
89301,8,16
89300,0,20
89303,7,6
89302,8,20
89309,7,41
89308,0,32
97638,0,32
97639,0,32
97632,0,20
97633,0,20
97630,8,42
97636,0,32
97637,8,42
97634,8,42
97635,8,16
90941,8,63
90940,0,20
90943,7,9
90942,0,32
90945,0,32
90944,0,32
90947,0,32
90946,0,32
90949,0,32
90948,8,63
106543,0,32
2808294,0,32
2808291,8,16
2808292,7,41
2808293,8,63
118237,0,32
118236,8,16
118235,0,16
118234,0,20
118233,0,32
118232,0,32
118231,7,10
99369,8,11
99366,8,42
99367,0,32
99364,0,32
99365,0,20
99362,7,11
99363,8,63
99360,0,20
99361,0,32
106546,8,63
90365,0,20
90364,0,32
90367,8,53
90366,0,16
90361,0,20
90360,8,53
90363,0,32
90362,8,16
90369,8,16
90368,0,16
95700,7,42
95701,0,32
95702,0,20
95703,8,63
95704,0,20
95705,8,16
95706,0,32
95707,0,20
95708,8,16
95709,0,20
106547,0,20
93003,0,20
106544,0,32
91862,8,20
106545,0,32
91704,8,7
106846,0,32
91706,8,16
106844,0,32
91700,8,4
106842,0,32
91702,0,16
106840,8,50
91708,0,32
91709,0,20
106848,0,20
145448,8,63
145449,0,20
93702,0,20
93703,0,32
93700,0,20
93701,0,32
93706,8,50
93707,0,32
93704,0,32
93705,8,16
93708,0,20
93709,0,32
110468,0,32
110469,0,32
110462,0,20
110463,0,32
110460,7,52
110461,0,20
110466,0,32
110467,8,20
110464,0,20
110465,0,20
95285,0,20
95284,0,32
95287,8,16
95286,0,16
95281,8,16
95280,0,20
95283,0,32
95282,0,20
95289,0,20
95288,0,32
98772,8,50
98773,2,62
98770,8,4
98771,0,16
98776,8,42
98777,8,53
98774,0,32
98775,0,32
98778,0,32
98779,0,32
100878,0,32
100879,0,32
96147,0,32
100874,0,32
100875,0,20
100876,0,16
100877,8,16
100870,0,32
100871,8,16
100872,8,42
100873,0,32
104559,0,20
104558,8,53
104557,0,32
104556,0,20
104555,7,53
104554,7,53
104553,8,16
104552,0,16
104551,0,32
104550,0,32
98196,0,32
98197,0,20
98194,0,32
98195,0,20
98192,0,20
98193,8,16
98190,8,20
98191,8,16
1101269,8,42
98198,0,16
98199,0,20
96143,0,32
99829,0,32
99828,8,16
99825,0,32
99824,0,16
99827,0,20
99826,0,32
99821,0,32
99820,0,32
99823,0,20
99822,8,20
809122,8,16
96142,0,32
106028,2,75
106021,8,42
106020,0,32
106023,0,20
106022,0,32
106025,0,32
106024,0,32
106027,8,16
106026,0,20
112280,0,20
112281,0,63
112282,0,20
112283,7,47
96140,0,20
85839,0,32
85838,0,20
112752,8,16
112753,8,11
112750,0,20
112751,7,47
85833,0,32
85832,0,32
112754,8,16
112755,0,20
107773,0,32
94213,8,63
94212,0,32
91188,0,32
94219,8,16
91189,8,42
97093,8,16
88412,8,53
88413,8,42
88410,7,41
88411,8,52
88416,0,32
88417,7,53
88414,0,20
88415,0,20
88418,8,50
88419,8,50
100467,8,63
100466,0,16
100465,0,20
100463,8,63
100462,0,32
100461,0,32
100460,8,16
91180,0,32
100469,8,16
91181,0,20
91186,7,6
91187,7,53
91184,8,53
91185,7,41
86113,0,63
87998,0,20
87999,0,20
87992,0,32
87993,0,16
87990,0,32
87991,8,7
87996,8,16
87997,0,32
87994,0,20
87995,0,32
100791,0,32
100790,8,63
100793,8,53
100792,8,16
100795,8,50
100794,8,52
100797,8,52
100796,0,32
100799,8,42
100798,0,20
101172,8,42
101170,0,32
101171,7,9
101176,7,4
101177,8,4
101174,8,16
93420,0,32
103844,0,32
103845,7,50
103846,8,16
103847,0,20
103840,0,32
103841,0,32
103842,0,32
103843,0,20
103848,8,4
103849,0,32
100123,0,20
91230,0,20
91231,0,20
91232,0,32
103762,0,32
91234,8,16
91235,0,20
103767,8,16
100121,0,20
103766,0,32
91238,0,32
91239,8,63
728300,8,16
107021,0,16
111139,0,32
111138,8,42
118417,8,63
118416,0,32
118415,0,32
118414,0,32
118413,0,32
118412,0,20
118411,0,32
118410,0,20
110660,8,53
110661,0,32
110662,0,16
110663,0,20
110664,0,32
110665,0,32
110666,0,32
118418,0,20
89408,0,32
89409,0,16
89402,0,32
89403,2,62
89400,0,20
89401,8,52
89406,8,4
89407,0,20
89404,0,32
89405,0,20
85837,0,20
85836,0,20
85835,0,32
85834,0,32
85831,8,42
93991,8,16
85830,0,32
87929,0,20
109258,9,9
87927,7,47
95918,0,32
109256,8,50
95915,8,52
95914,7,11
95917,8,20
95916,0,20
95911,0,20
109255,8,16
95913,0,32
95912,7,11
87924,8,16
87923,8,53
109221,0,20
87922,0,32
88755,0,20
88754,0,20
88757,0,20
88756,8,50
88751,8,63
87921,0,32
88753,0,32
88752,8,4
87920,8,16
88759,0,20
88758,7,50
87220,0,32
96758,0,32
96759,0,32
96752,2,62
96753,0,32
96750,8,20
96751,0,32
96756,8,16
96757,0,32
96754,0,32
96755,0,32
2358,0,20
2359,0,20
2357,0,32
1783525,8,63
94182,0,32
93984,0,32
93986,0,32
93987,0,32
93980,0,32
93981,8,42
93982,0,32
93983,0,32
93988,0,32
93989,8,52
97405,0,32
97404,0,32
97407,8,16
97406,0,32
97401,0,32
97400,0,20
97403,0,32
97402,0,32
97409,0,32
97408,0,32
94660,8,53
94661,8,16
94662,8,50
94664,0,20
94665,0,20
94666,8,53
94667,0,20
94668,8,63
94669,0,52
102241,8,16
102240,8,63
102243,8,4
102242,8,53
102245,0,20
90755,0,20
90756,0,32
102246,8,11
102249,2,26
90759,8,63
112518,7,7
112519,8,16
104959,0,32
104958,0,32
112510,8,4
112511,8,63
104951,0,32
104950,0,32
112514,8,63
104956,0,20
104955,8,16
104954,0,32
99667,8,16
99666,0,32
99665,8,63
99664,0,20
99663,0,32
99662,0,32
99661,0,20
99660,0,32
111894,0,32
111895,0,20
111890,0,20
111891,0,20
99669,8,52
111893,0,20
95133,0,32
95132,0,20
95131,0,20
95130,0,32
95137,8,42
95136,0,20
95135,0,20
95134,0,20
95139,0,16
95138,0,32
88347,8,53
86118,7,53
92765,0,20
92764,8,42
109224,7,41
107361,0,32
107360,0,32
107362,8,20
107365,8,16
107367,8,42
107366,0,63
107369,0,20
107368,0,32
92769,8,63
145879,8,20
145878,0,20
145873,7,11
145872,7,50
145871,8,42
145870,8,50
145877,7,53
145876,8,4
145875,0,20
145874,0,7
91937,8,63
91936,0,32
91935,8,53
91934,0,32
91933,0,20
91932,0,20
91931,0,20
91930,8,42
88349,7,41
91939,8,42
91938,8,42
107981,0,32
107980,0,20
107982,0,32
101180,0,20
110916,0,20
101209,0,32
110917,0,20
104188,8,16
104189,0,32
104180,0,16
104181,8,53
85202,0,32
85203,0,32
104184,0,20
104185,0,20
85206,2,9
104187,0,32
1324287,0,32
101978,0,32
101979,0,32
101972,0,32
101973,8,42
101970,8,52
101971,8,16
101976,8,63
101977,0,32
101974,0,20
101975,0,32
105279,7,52
105278,0,20
105271,0,32
105270,7,41
105273,0,20
105272,0,20
105275,0,20
105274,0,32
105277,0,20
105276,8,63
1087964,0,20
1087965,0,32
1087960,0,32
1087961,0,20
1087962,8,41
1087963,0,20
88184,0,16
88185,8,63
86799,7,7
86798,0,32
86797,0,63
86796,8,16
86795,0,20
86794,0,20
86793,0,20
86792,0,32
86791,8,63
86790,0,32
85208,0,32
86571,0,20
2481368,0,20
106616,0,20
106614,0,16
106615,8,16
106612,0,20
106613,0,32
106610,0,20
106611,8,16
106618,0,16
106619,0,32
102726,0,20
102727,7,50
102724,8,16
102725,8,16
102722,0,32
102723,7,41
102720,0,32
102721,0,32
102728,0,32
102729,8,42
108544,0,32
108545,8,63
89646,8,52
89647,7,11
108540,2,9
89641,0,20
108542,8,53
108543,0,32
108548,0,32
108549,0,20
100325,0,20
100326,0,20
110919,8,52
1215783,8,7
109635,0,20
88596,0,32
87543,0,32
109636,0,16
87545,0,32
109630,0,20
109633,8,20
87546,8,42
87549,0,20
87548,8,53
109639,0,20
109638,8,16
88599,8,53
88598,0,20
86021,8,16
86020,8,16
86023,8,16
86022,0,16
86025,0,20
86024,8,4
86027,0,32
86026,8,63
86029,0,20
86028,8,20
100614,8,16
100615,7,11
100616,8,16
100617,8,63
100610,8,16
100611,8,16
100612,7,47
100613,8,16
84931,0,16
84930,8,42
84933,8,53
84932,7,52
84935,8,52
100619,8,42
84937,0,32
84936,8,42
90512,8,16
90513,7,10
90510,8,50
90511,0,20
90516,7,47
90517,8,63
90515,8,16
90518,0,20
90519,8,16
101565,8,52
101564,0,32
101567,0,32
101566,8,53
101561,8,53
101560,0,20
101563,8,63
101562,8,16
101569,8,11
101568,8,16
96828,7,26
96829,8,42
96820,0,16
96821,0,20
96822,0,20
96823,8,11
96824,8,4
96825,0,16
96826,8,4
96827,8,7
98346,0,20
1639091,0,20
2620942,8,42
92938,0,20
2620946,0,32
2620947,0,20
110076,7,50
97881,0,63
97880,0,20
97883,0,16
97882,0,20
97885,0,20
97884,8,16
97887,0,32
97886,0,32
97889,0,20
97888,0,16
95032,8,7
95033,8,7
95030,0,32
95031,0,32
95036,0,20
95037,0,20
95034,0,63
95035,0,32
95038,8,20
95039,0,20
92936,0,32
92937,8,16
92935,8,16
93041,0,32
104303,0,20
104300,7,53
93042,8,16
104306,8,63
93044,0,20
96031,0,20
96030,8,16
104807,8,16
104806,8,63
104809,0,32
117919,0,20
117918,8,16
104808,8,7
117913,0,32
117912,8,16
117911,8,16
117910,8,16
117917,0,32
117916,0,32
117915,0,32
117914,0,32
91653,0,16
110039,0,32
110038,0,20
110031,8,42
110030,8,53
110033,0,32
110032,0,16
110035,0,32
110034,8,16
110037,0,32
110036,0,32
106916,0,20
98309,8,52
98308,0,32
98307,8,53
98306,0,32
98305,0,20
98304,0,32
98303,0,32
98302,0,32
98301,8,42
98300,0,32
1520907,0,20
2809765,8,42
2809764,8,16
2809763,0,16
2809762,0,32
105077,8,50
105076,8,42
105075,0,32
105074,8,50
105073,0,20
105072,0,16
105071,0,32
105070,0,20
105079,0,20
105078,0,20
97308,0,20
97309,0,63
97302,0,20
97303,8,16
97300,0,32
97301,8,42
97306,0,32
97307,0,20
97304,0,20
97305,0,32
107500,0,32
107502,0,32
107509,0,32
92683,0,20
87846,0,32
1447330,0,20
98879,8,53
94144,8,16
94147,0,32
94146,0,32
94141,8,16
94140,8,63
94143,7,47
94142,0,32
98871,0,20
98870,0,16
98873,0,32
98872,8,16
94149,8,63
98874,7,11
98877,0,20
98876,0,20
90655,0,20
90654,7,47
90657,0,32
90656,0,32
90651,0,20
90650,0,20
90653,0,20
90652,0,16
90659,0,32
90658,0,32
108709,0,32
104858,0,20
104859,0,20
104856,0,20
104857,0,32
104854,0,20
104855,0,16
104852,8,16
104853,0,20
104850,0,32
104851,0,20
87842,0,32
91014,0,32
91015,0,32
91016,0,32
91017,8,42
91010,8,16
91011,2,62
106751,0,32
91013,8,42
91018,0,20
91019,0,32
106759,0,32
106758,8,53
95645,8,53
95644,8,20
107084,0,20
105818,8,20
107086,0,32
107087,8,16
107080,0,32
107081,8,7
107082,0,32
107083,8,53
105811,0,20
105810,0,32
105813,0,20
105812,0,16
107089,8,16
145930,0,20
95649,8,16
85818,0,32
95648,0,32
92099,0,32
100369,0,32
100364,0,20
92094,0,32
92097,0,20
92096,0,32
92091,0,20
100361,0,20
100362,0,20
92092,8,53
145688,8,20
145689,0,32
110958,0,20
110959,0,20
110952,0,32
145681,8,42
110950,8,42
145683,7,41
145684,0,20
110957,7,62
110954,0,20
145687,0,20
813020,0,20
86968,0,32
86969,8,20
86960,0,32
86961,8,52
86962,8,53
86963,0,53
86964,8,16
86965,0,32
86966,7,52
86967,0,16
98466,0,32
98467,0,32
98464,0,32
98465,7,10
98462,0,32
98463,0,20
98460,0,32
98461,0,32
98468,8,42
98469,0,32
100940,8,63
100941,8,16
100942,0,32
100943,0,32
100944,0,32
100945,8,16
100946,0,20
100947,0,20
100948,0,32
100949,0,20
101019,0,20
93329,0,20
104068,0,32
104067,0,32
101014,8,20
104065,8,20
104064,8,42
104063,0,20
101010,7,41
93322,0,20
93323,0,20
2522121,8,16
2522123,0,20
85439,0,20
85438,8,53
85433,8,42
85432,8,16
85431,8,52
85430,8,20
85437,0,32
85436,0,20
85435,0,32
85434,0,20
87361,0,32
87360,0,32
87363,8,16
87362,0,20
87365,0,20
87364,0,32
87367,8,63
87366,0,32
87369,0,32
87368,8,16
96453,8,63
2764117,0,32
2764118,0,20
89921,8,16
89920,0,32
89923,0,32
89922,0,32
107542,0,20
89924,0,32
89927,8,63
89926,0,7
86188,0,16
86189,0,20
86186,0,32
86187,8,42
86184,0,32
86185,0,20
86182,0,32
86183,0,20
86180,8,16
86181,7,53
2620685,0,32
85983,8,50
85982,8,7
85987,8,53
88962,8,16
88963,8,50
88960,8,63
88961,8,52
88966,0,32
88967,8,53
88964,0,16
88965,0,32
88968,0,32
88969,0,32
89389,0,32
89388,0,20
89385,0,20
89384,0,53
89387,0,20
89386,0,20
89381,0,32
89380,0,20
89383,0,32
89382,8,52
103574,8,16
103575,0,20
103576,0,32
103577,0,32
103570,0,20
103571,0,32
103572,8,63
103573,0,20
103578,8,50
1975541,0,32
92517,8,42
107053,0,32
107052,0,32
107051,8,16
107050,0,20
88386,0,32
88387,0,32
88384,0,32
88385,0,20
88382,0,20
88383,0,32
88380,0,32
88381,7,62
88388,8,42
88389,8,53
215412,0,32
88038,0,32
88039,0,20
88034,8,7
88035,0,20
88036,0,20
88037,0,20
88030,0,20
88031,0,7
88032,8,42
88033,0,32
100005,0,32
100004,0,32
100007,0,32
100006,0,32
100001,7,41
100000,0,32
100003,8,16
100002,0,20
100009,0,20
100008,0,32
95789,0,32
95780,8,42
95781,0,32
95782,8,53
95783,0,32
95784,0,32
95787,8,50
90497,8,16
90496,0,16
90495,0,20
90494,0,32
90493,0,32
90492,8,16
90491,0,32
90490,0,32
90499,0,32
90498,0,20
820749,0,32
820748,0,32
820745,0,20
820744,0,32
104021,0,32
104025,0,20
94552,0,32
94553,0,32
94550,0,20
94551,8,52
94556,0,32
94557,0,32
94554,0,32
94555,0,20
94558,0,20
94559,0,20
97928,0,20
97929,0,32
97922,8,42
97923,8,42
97920,0,32
97921,0,32
97926,0,20
97927,0,20
97924,0,32
97925,0,20
1993216,0,20
95208,0,32
92259,0,20
92258,0,20
92257,0,32
92256,0,32
92255,0,32
92254,0,32
92253,0,20
92252,0,32
92251,0,16
92250,8,53
111559,0,20
111558,0,32
111551,8,16
1119486,0,32
111553,8,63
111552,0,32
111555,0,16
111554,8,53
111557,8,7
111556,0,32
108739,0,32
104269,8,53
104268,0,32
93128,0,20
93129,0,20
93126,0,20
104264,0,16
93124,0,20
93125,0,20
104261,0,16
104260,8,7
104263,0,32
104262,0,32
98118,0,32
98119,0,20
98116,0,20
98117,8,16
98114,0,32
98115,0,20
98112,0,20
98113,0,32
98110,0,32
98111,8,16
110209,0,32
102951,0,20
102950,0,20
102953,8,53
102952,0,32
102955,0,20
102954,8,20
102957,0,32
102956,8,20
102959,8,16
102958,0,32
105606,8,53
105607,7,11
105601,0,32
105602,8,42
105603,0,32
105608,0,20
105609,0,32
102375,0,32
89213,8,16
102377,0,32
102376,0,20
102371,0,32
102370,0,32
102373,0,20
89212,0,32
102379,0,20
102378,0,32
96452,0,20
96455,0,20
89216,0,32
89215,8,16
89214,8,16
112208,8,63
112209,0,20
112200,0,32
112201,0,32
112202,0,32
112203,0,20
112204,0,32
112205,0,32
112206,0,32
112207,0,20
108113,8,16
108112,0,32
108111,0,20
108110,0,20
108117,0,32
108115,0,32
108114,0,32
108735,0,16
108119,0,32
108118,0,32
91199,8,53
91198,0,32
109868,0,20
109869,8,16
91191,8,16
91190,0,20
91193,8,42
91192,8,63
91195,0,20
109861,0,20
91197,0,32
91196,8,16
88591,0,20
103772,8,42
103773,8,16
91225,2,62
103771,8,52
103776,0,20
103777,0,32
103774,0,20
91220,0,32
103778,0,20
103779,0,32
91229,0,20
91228,0,20
111961,0,32
111962,0,20
111963,0,32
111964,0,20
111965,8,63
111966,8,53
111967,8,16
111968,0,32
111969,0,20
145769,8,53
145768,0,20
145767,0,32
145766,0,20
145765,0,32
145764,0,20
145763,8,4
145762,0,32
145761,0,0
145760,0,20
101738,0,32
101739,7,6
101734,0,32
101735,0,32
101736,0,20
101737,0,32
101730,0,20
101731,0,20
101732,0,20
101733,7,41
109240,0,20
109241,8,20
109242,8,63
109243,8,16
87916,0,20
87917,8,20
109246,8,20
109247,0,32
109248,0,32
109249,0,20
87918,8,42
87919,0,32
110668,0,20
110669,0,20
85054,0,32
92756,0,32
92757,0,32
92754,0,32
92755,0,32
92752,0,32
92753,0,32
107293,0,32
92751,0,32
107299,0,20
92758,0,20
92759,0,32
101190,0,20
101191,0,32
101192,0,32
101193,8,42
101194,0,20
101195,8,20
101196,0,20
101197,0,20
101198,0,32
